,Wa0,Wa1,Wa2,cluster
454,0.2063898464431212,0.0166060795988718,0.0569351300532748,27
455,0.0854026950799122,0.0166060795988718,0.0972641805076778,37
456,0.3155155123785647,0.021350673769978,0.0166060795988718,27
457,0.0284675650266374,0.0166060795988718,0.0142337825133187,33
458,0.0521905358821686,0.0071168912566593,0.0308398621121905,33
459,0.0379567533688498,0.0118614854277655,0.021350673769978,33
460,0.0450736446255092,0.0071168912566593,0.0189783766844249,33
461,0.0450736446255092,0.0071168912566593,0.0118614854277655,33
462,0.0450736446255092,0.0142337825133187,0.0260952679410843,33
463,0.0498182387966154,0.0071168912566593,0.2182513318708868,13
464,0.1043810717643372,0.0047445941711062,0.0569351300532748,37
465,0.2158790347853337,0.0189783766844249,0.0332121591977436,27
466,0.2301128172986525,0.0308398621121905,0.0237229708555311,27
467,0.1779222814164838,0.0094891883422124,0.1138702601065496,50
468,0.1304763397054215,0.0260952679410843,0.0545628329677217,25
469,0.1541993105609526,0.0237229708555311,0.0308398621121905,25
470,0.1731776872453776,0.0118614854277655,0.0664243183954873,4
471,0.1731776872453776,0.0166060795988718,0.120987151363209,50
472,0.2087621435286744,0.0166060795988718,0.061679724224381,27
473,0.1850391726731432,0.0118614854277655,0.0972641805076778,50
474,0.1731776872453776,0.0521905358821686,0.1091256659354434,50
475,0.1470824193042933,0.0569351300532748,0.1114979630209965,0
476,0.2538357881541836,0.0355844562832967,0.1162425571921027,50
477,0.1874114697586963,0.0308398621121905,0.1114979630209965,50
478,0.180294578502037,0.0782858038232529,0.0782858038232529,50
479,0.161316201817612,0.0759135067376997,0.080658100908806,0
480,0.2467188968975242,0.0545628329677217,0.1281046693826386,50
481,0.1779222814164838,0.0427013475399561,0.120987151363209,50
482,0.0925195863365716,0.0569351300532748,0.1352209338765277,13
483,0.1850391726731432,0.040329050454403,0.0450736446255092,23
484,0.1281040426198683,0.0237229708555311,0.0782858038232529,4
485,0.1375932309620808,0.0284675650266374,0.0189783766844249,25
486,0.1494547163898464,0.0427013475399561,0.0427013475399561,25
487,0.1708053901598245,0.021350673769978,0.1257317455343152,50
488,0.161316201817612,0.0237229708555311,0.0877749921654653,26
489,0.1494547163898464,0.0166060795988718,0.0498182387966154,15
490,0.1708053901598245,0.0142337825133187,0.080658100908806,26
491,0.161316201817612,0.0142337825133187,0.0664243183954873,12
492,0.1494547163898464,0.0189783766844249,0.0640520213099341,12
493,0.1328486367909746,0.0237229708555311,0.0142337825133187,58
494,0.1043810717643372,0.0071168912566593,0.0355844562832967,37
495,0.1067533688498903,0.0047445941711062,0.061679724224381,37
496,0.1589439047320589,0.0308398621121905,0.0877749921654653,26
497,0.2040175493575681,0.0237229708555311,0.061679724224381,12
498,0.1874114697586963,0.0142337825133187,0.0379567533688498,12
499,0.1494547163898464,0.0166060795988718,0.0735412096521466,12
500,0.1731776872453776,0.0237229708555311,0.0593074271388279,12
501,0.0711689125665935,0.0355844562832967,0.1850391726731432,13
502,0.1091256659354434,0.0189783766844249,0.0427013475399561,37
503,0.1541993105609526,0.0332121591977436,0.0379567533688498,15
504,0.1565716076465058,0.0142337825133187,0.0996364775932309,26
505,0.1684330930742714,0.0189783766844249,0.0379567533688498,15
506,0.1257317455343152,0.0284675650266374,0.0379567533688498,58
507,0.1660607959887182,0.0237229708555311,0.1328486367909746,26
508,0.1281040426198683,0.0094891883422124,0.1636884989031651,13
509,0.1352209338765277,0.0118614854277655,0.0972641805076778,26
510,0.1779222814164838,0.0260952679410843,0.0237229708555311,15
511,0.180294578502037,0.0166060795988718,0.0284675650266374,15
512,0.1470824193042933,0.0237229708555311,0.0640520213099341,12
513,0.1375932309620808,0.0237229708555311,0.0379567533688498,15
514,0.1684330930742714,0.0189783766844249,0.0972641805076778,26
515,0.2063898464431212,0.0166060795988718,0.0569351300532748,12
516,0.0854026950799122,0.0166060795988718,0.0972641805076778,37
517,0.3155155123785647,0.021350673769978,0.0166060795988718,49
518,0.0284675650266374,0.0166060795988718,0.0142337825133187,30
519,0.0521905358821686,0.0071168912566593,0.0308398621121905,33
520,0.0379567533688498,0.0118614854277655,0.021350673769978,33
521,0.0450736446255092,0.0071168912566593,0.0189783766844249,33
522,0.0450736446255092,0.0071168912566593,0.0118614854277655,33
523,0.0450736446255092,0.0142337825133187,0.0260952679410843,33
524,0.0498182387966154,0.0071168912566593,0.2182513318708868,13
525,0.1043810717643372,0.0047445941711062,0.0569351300532748,37
526,0.2158790347853337,0.0189783766844249,0.0332121591977436,12
527,0.2301128172986525,0.0308398621121905,0.0237229708555311,12
528,0.1779222814164838,0.0094891883422124,0.1138702601065496,26
529,0.1304763397054215,0.0260952679410843,0.0545628329677217,15
530,0.1541993105609526,0.0237229708555311,0.0308398621121905,15
531,0.1731776872453776,0.0118614854277655,0.0664243183954873,12
532,0.1731776872453776,0.0166060795988718,0.120987151363209,26
533,0.2087621435286744,0.0166060795988718,0.061679724224381,12
534,0.1850391726731432,0.0118614854277655,0.0972641805076778,26
535,0.1731776872453776,0.0521905358821686,0.1091256659354434,47
536,0.1470824193042933,0.0569351300532748,0.1114979630209965,47
537,0.2538357881541836,0.0355844562832967,0.1162425571921027,49
538,0.1874114697586963,0.0308398621121905,0.1114979630209965,47
539,0.180294578502037,0.0782858038232529,0.0782858038232529,47
540,0.161316201817612,0.0759135067376997,0.080658100908806,47
541,0.2467188968975242,0.0545628329677217,0.1281046693826386,49
542,0.1779222814164838,0.0427013475399561,0.120987151363209,47
543,0.0925195863365716,0.0569351300532748,0.1352209338765277,13
544,0.1850391726731432,0.040329050454403,0.0450736446255092,12
545,0.1281040426198683,0.0237229708555311,0.0782858038232529,37
546,0.1375932309620808,0.0284675650266374,0.0189783766844249,58
547,0.1494547163898464,0.0427013475399561,0.0427013475399561,15
548,0.1708053901598245,0.021350673769978,0.1257317455343152,26
