0,1,2,3,4,5,6,7,8,9,cluster
3132,270,9,150,3,1243,195,244,187,1756,2
3136,252,9,127,7,1215,199,247,186,1739,2
3141,196,6,108,12,1187,219,245,162,1724,1
3136,171,8,95,7,1159,226,244,151,1708,1
3138,187,8,85,5,1131,221,246,159,1693,1
3137,196,9,67,4,1103,218,248,163,1678,1
3140,155,10,60,7,1075,232,241,140,1664,1
3133,142,12,60,0,1048,237,237,128,1650,1
3132,194,10,42,0,1020,219,248,163,1637,1
3135,207,9,30,3,993,214,248,169,1624,1
3138,235,10,30,6,966,204,249,182,1611,1
3144,248,15,30,9,939,187,250,200,1599,1
3154,239,10,30,13,912,202,248,183,1588,1
3153,256,4,30,6,886,210,242,170,1577,1
3157,287,8,30,4,860,198,240,181,1566,1
3162,297,9,30,5,834,195,237,182,1556,1
3166,302,7,30,4,808,200,237,177,1546,1
3171,279,9,30,5,782,196,241,184,1537,1
3175,270,12,30,11,757,188,244,195,1529,1
3185,217,5,30,6,708,215,244,166,1513,1
3181,197,6,30,-2,684,219,245,162,1507,1
3184,252,10,0,0,661,199,247,187,1500,1
3194,258,10,30,10,638,197,246,188,1495,1
3197,239,4,60,13,616,212,243,169,1489,1
3197,256,6,90,13,594,206,244,176,1485,1
3203,252,7,120,19,573,205,245,178,1481,1
3203,225,3,150,19,553,215,242,164,1478,1
3203,252,5,180,19,534,210,243,171,1475,1
3209,239,4,210,25,516,212,243,169,1473,1
3209,233,5,240,25,499,212,244,169,1471,1
3213,252,5,270,29,484,210,243,171,1470,1
3212,301,3,300,28,470,211,238,165,1470,1
3214,298,5,330,30,457,207,238,170,1470,2
3217,288,5,360,33,446,207,239,171,1471,2
3220,288,5,390,36,437,207,239,171,1473,2
3220,281,4,420,36,430,209,240,169,1475,2
3223,288,2,450,39,424,213,239,164,1478,2
3223,322,3,446,6,421,212,236,162,1481,2
3224,320,4,424,7,420,210,236,164,1485,2
3227,308,6,404,10,420,204,236,171,1489,2
3228,322,5,384,11,420,206,234,167,1495,2
3229,333,3,366,23,420,212,235,161,1500,2
3231,79,4,350,29,420,224,233,144,1507,2
3360,347,9,696,89,1195,204,226,161,1638,7
3361,347,8,693,90,1209,204,227,161,1608,7
3362,331,10,691,91,1224,197,228,170,1578,7
3368,347,9,690,97,1256,202,225,161,1519,7
3368,354,9,690,97,1273,206,225,158,1489,7
3369,353,8,690,30,1290,206,226,158,1460,7
3369,347,9,674,30,1308,204,226,161,1430,7
3371,342,9,649,32,1326,201,226,164,1401,7
3374,343,10,600,35,1364,200,225,163,1342,7
3375,339,11,576,36,1383,197,225,166,1312,7
3378,338,10,553,39,1403,198,226,167,1283,7
3379,341,9,531,40,1423,201,226,165,1253,7
3381,332,9,509,42,1443,198,228,170,1224,7
3384,321,9,488,45,1464,197,231,174,1194,7
3387,308,8,469,48,1485,197,235,178,1165,7
3391,309,6,450,52,1506,203,236,172,1136,7
3392,319,5,433,53,1527,208,235,167,1106,7
3398,294,8,402,59,1570,197,238,181,1048,7
3402,281,8,390,63,1592,199,241,182,1019,7
3406,270,7,379,67,1614,203,242,179,990,7
3409,261,8,371,70,1637,201,244,182,960,7
3414,249,8,365,75,1660,203,246,182,931,7
3433,194,11,402,94,1873,219,249,163,674,7
3407,175,10,162,10,2496,226,245,151,256,7
3406,176,10,134,9,2523,226,246,152,268,7
3406,180,10,108,9,2550,224,247,155,283,7
3406,179,10,85,9,2577,225,246,154,300,7
3469,153,11,760,120,3510,233,241,138,1259,7
3464,121,10,752,115,3492,237,232,125,1318,7
3458,102,10,751,109,3483,238,226,119,1347,7
3453,84,7,750,104,3474,231,227,129,1377,7
3450,66,6,750,101,3466,227,227,135,1406,7
3444,35,8,751,95,3449,219,223,139,1465,7
3442,38,11,752,93,3442,220,216,130,1495,7
3437,47,15,755,88,3434,224,206,112,1524,7
3430,44,16,760,81,3427,222,203,111,1554,7
3425,38,16,765,76,3420,218,204,117,1583,7
3420,34,15,771,71,3413,216,205,120,1613,7
3416,37,17,765,251,3407,217,202,115,1642,7
3409,35,17,738,244,3401,216,200,114,1672,7
3405,26,17,711,240,3395,210,201,123,1702,7
3401,33,19,685,227,3389,213,195,111,1731,7
3394,39,20,659,210,3384,216,191,102,1761,7
3387,33,19,633,193,3378,213,196,112,1790,7
3383,23,17,607,178,3373,208,202,127,1820,7
3380,22,17,582,169,3369,207,202,127,1850,7
3376,25,17,558,159,3364,209,200,123,1879,7
3368,26,17,511,143,3356,210,200,122,1939,7
3364,24,17,488,132,3353,209,203,126,1969,7
3361,25,17,467,122,3349,210,202,124,1998,7
3356,30,18,446,117,3346,212,197,116,2028,7
3351,31,19,426,112,3343,211,194,112,2058,7
3345,25,19,408,106,3341,207,195,118,2088,7
3342,20,19,391,103,3339,203,195,124,2117,7
3338,19,19,376,99,3337,202,195,124,2147,7
3335,17,19,362,96,3335,200,196,128,2177,7
3332,14,19,351,93,3333,199,198,132,2207,7
3330,12,18,342,91,3332,199,201,135,2236,7
3328,16,17,335,89,3331,203,202,132,2266,7
3325,19,16,331,86,3331,206,203,131,2296,7
3322,17,16,330,83,3330,205,205,133,2326,1
3320,14,15,331,81,3330,204,207,137,2356,1
3318,10,14,335,79,3330,203,210,142,2385,1
3317,4,14,342,78,3330,201,212,148,2415,1
3317,1,14,351,78,3331,199,213,150,2445,1
3317,4,14,362,78,3331,201,213,148,2475,1
3316,4,14,376,77,3332,201,212,148,2505,1
3316,1,15,391,77,3333,198,211,150,2534,1
3316,359,15,408,77,3335,197,212,151,2564,1
3316,355,14,426,77,3331,196,214,155,2594,1
3317,352,14,446,78,3327,195,215,157,2624,1
3318,352,14,467,79,3323,195,215,157,2654,1
3319,352,14,488,87,3320,195,215,157,2684,1
3320,353,14,511,95,3316,196,215,157,2713,1
3321,1,12,488,98,3314,202,216,151,2743,1
3320,11,10,459,97,3311,209,220,147,2773,1
3319,24,9,430,96,3309,216,222,142,2803,1
3316,41,9,400,93,3307,221,221,134,2833,1
3313,53,9,371,90,3305,226,220,128,2863,2
3308,64,11,342,85,3303,230,217,118,2893,2
3302,72,14,313,79,3302,235,212,105,2922,2
3294,76,16,285,71,3301,239,207,94,2952,2
3285,73,15,256,62,3301,237,209,100,2982,2
3278,67,15,228,55,3300,234,209,103,3012,2
3270,63,15,201,47,3300,232,208,105,3042,2
3264,54,13,175,41,3300,227,212,116,3072,2
3259,46,13,150,36,3300,224,211,119,3102,2
3254,44,15,127,31,3300,222,206,115,3132,2
3248,35,15,108,25,3300,217,206,121,3162,2
3245,23,14,95,22,3300,211,209,131,3191,2
3242,22,15,90,19,3301,210,208,131,3221,2
3239,23,15,90,16,3301,210,207,130,3251,2
3236,18,15,95,13,3302,207,207,134,3281,2
3234,13,16,108,11,3303,203,207,138,3311,2
3232,13,16,127,12,3305,203,206,137,3341,2
3230,19,17,150,16,3307,206,203,130,3369,2
3226,20,17,175,18,3309,206,202,129,3339,2
3224,13,17,201,20,3311,201,203,136,3309,2
3222,11,18,228,24,3314,199,202,136,3279,2
3220,12,18,255,26,3316,199,201,135,3249,2
3218,10,18,277,30,3303,197,201,137,3219,2
3217,12,19,300,34,3287,198,199,134,3189,2
3214,17,19,324,35,3270,200,196,128,3159,2
3211,16,19,350,36,3254,200,196,128,3129,2
3208,13,20,376,36,3237,197,196,131,3099,2
3206,9,20,402,39,3221,194,197,136,3069,2
3205,5,20,430,41,3206,191,197,140,3039,2
3204,2,20,457,45,3190,189,199,144,3010,2
3204,0,19,484,49,3174,188,200,147,2980,2
3204,355,19,510,54,3159,184,202,153,2950,2
3206,345,20,537,62,3144,177,205,164,2920,2
3210,344,19,564,71,3130,179,207,165,2890,2
3212,350,17,591,79,3115,187,209,159,2860,2
3213,350,16,618,85,3101,189,211,159,2830,2
3215,54,27,644,91,3087,224,170,63,2800,2
3189,45,27,671,69,3073,215,169,0,2770,2
3195,340,23,698,79,3059,166,201,169,2741,2
3199,353,20,725,85,3046,181,200,154,2711,2
3198,8,19,750,88,3032,194,198,138,2681,2
3196,7,18,774,88,3019,196,202,140,2651,2
3195,5,16,799,91,3007,197,206,144,2621,2
3194,3,16,824,94,2994,197,208,146,2591,2
3194,6,16,849,97,2982,199,208,144,2561,2
3192,9,15,865,99,2970,202,209,142,2531,2
3191,17,15,882,100,2958,207,208,136,2502,2
3187,25,15,900,103,2947,211,206,128,2472,2
3184,19,15,918,103,2936,208,207,133,2442,2
3182,18,15,937,106,2925,207,207,134,2412,2
3178,11,16,977,107,2904,202,206,139,2352,2
3176,16,16,997,114,2894,204,204,133,2322,2
3173,22,17,1018,118,2884,207,202,127,2293,2
3169,25,17,1040,116,2875,210,202,124,2263,2
3165,28,17,1057,117,2865,211,201,122,2233,2
3160,25,17,1073,112,2856,210,202,124,2203,2
3157,25,17,1071,288,2848,209,200,123,2173,2
3152,26,18,1065,283,2839,209,198,120,2143,2
3148,24,18,1061,279,2831,207,198,122,2114,2
3144,24,18,1057,275,2823,207,198,122,2084,2
3140,19,17,1054,271,2816,205,201,128,2054,2
3138,17,17,1052,269,2809,204,202,131,2024,2
3135,19,17,1050,266,2802,205,201,128,1994,2
3132,24,18,1050,263,2795,207,197,121,1965,2
3126,25,19,1050,257,2789,207,195,118,1935,2
3122,19,19,1050,253,2783,202,195,124,1905,2
3119,19,20,1050,250,2777,201,193,123,1875,2
3115,15,20,1050,246,2772,198,195,129,1846,2
3113,4,19,1050,244,2767,191,199,142,1816,2
3113,354,19,1050,244,2762,185,203,153,1786,2
3115,355,18,1050,246,2758,188,206,153,1756,2
3115,5,17,1050,246,2754,195,204,144,1727,2
3114,10,18,1052,245,2750,198,202,138,1697,2
3112,13,18,1054,243,2746,200,201,134,1667,2
3110,16,17,1057,241,2743,202,202,132,1638,2
3107,16,17,1061,238,2741,203,203,133,1608,2
3105,13,17,1065,236,2738,202,203,135,1578,2
3103,10,17,1071,234,2736,199,203,138,1549,2
3102,7,17,1077,233,2734,196,203,141,1519,2
3101,8,18,1084,232,2733,197,203,139,1489,2
3099,21,17,1092,230,2731,207,202,128,1460,2
3094,39,16,1101,225,2731,219,204,116,1430,2
3088,54,15,1110,219,2730,228,207,110,1401,2
3081,57,15,1120,212,2730,229,208,109,1371,2
3075,54,15,1130,206,2730,227,206,108,1342,2
3068,52,17,1136,199,2730,226,202,104,1312,2
3061,46,16,1142,192,2731,223,204,110,1283,2
3056,44,15,1150,187,2731,222,205,114,1253,2
3050,42,15,1158,181,2733,221,206,116,1224,2
3045,36,14,1167,176,2734,218,207,122,1194,2
3041,32,15,1177,172,2736,216,207,124,1165,2
3037,34,15,1187,168,2738,216,205,120,1136,2
3032,37,17,1198,163,2741,217,202,115,1106,2
3026,39,17,1209,157,2743,218,199,111,1077,2
3020,40,18,1222,151,2746,219,198,109,1048,2
3014,40,17,1201,248,2750,219,200,111,1019,2
3008,32,15,1172,242,2754,216,205,122,990,2
3005,28,14,1142,239,2758,214,209,128,960,2
3001,34,14,1112,203,2762,217,210,125,931,2
2997,33,13,1082,199,2767,217,212,128,902,2
2994,29,12,1052,196,2772,216,214,133,874,2
2991,34,12,1022,193,2777,218,214,130,845,2
2987,40,11,992,189,2783,221,215,127,816,2
2983,39,10,962,185,2789,221,218,131,787,2
2980,37,9,932,182,2795,220,219,134,759,2
2977,27,8,902,179,2802,217,222,141,731,2
2976,21,8,872,178,2809,215,223,145,702,2
2974,27,8,842,176,2816,217,222,141,674,2
2972,27,8,812,174,2823,217,222,141,646,2
2970,35,10,782,172,2831,219,218,134,618,2
2966,46,13,752,168,2839,224,211,119,591,2
2960,54,15,722,162,2848,227,206,108,564,2
2953,55,15,693,155,2856,228,207,108,537,2
2940,52,13,633,142,2875,226,211,116,484,1
2936,53,12,603,138,2884,227,214,119,458,1
2930,77,16,573,132,2894,239,208,95,433,1
2919,96,17,543,121,2904,245,214,92,408,1
2912,123,11,514,114,2914,239,231,121,384,2
2909,150,9,484,111,2925,233,240,138,361,2
2907,144,11,454,109,2936,236,238,131,339,2
2902,131,15,424,104,2947,243,231,113,319,2
2895,126,17,395,97,2958,246,226,102,300,2
2887,118,20,365,89,2970,250,218,87,283,2
2876,111,21,335,78,2982,251,211,78,268,2
2865,110,19,306,67,2994,249,215,87,256,2
2856,108,17,277,58,3007,246,219,96,247,2
2848,98,17,247,50,3019,245,214,92,242,2
2838,87,16,218,40,3032,242,212,96,240,2
2831,76,12,190,33,3046,234,218,114,242,2
2826,69,10,162,28,3059,231,221,122,247,2
2821,65,10,134,23,3073,230,221,123,256,2
2817,54,8,108,19,3087,225,222,130,268,2
2814,38,9,85,16,3101,221,221,135,283,2
2811,15,10,67,13,3108,211,219,144,300,2
2811,359,13,60,13,3105,200,216,153,319,2
2811,340,16,60,13,3102,184,214,169,339,2
2817,324,20,67,19,3099,167,215,186,361,2
2824,320,21,85,29,3097,162,215,191,384,2
2832,321,21,108,42,3095,161,214,190,408,2
2839,328,21,134,54,3094,165,211,183,433,2
2844,339,21,162,58,3092,170,204,170,458,2
2847,350,22,175,67,3091,176,198,157,484,2
2848,11,21,192,69,3091,193,194,132,510,2
2843,19,18,212,66,3090,204,200,128,537,2
2842,20,15,234,74,3090,208,208,134,564,2
2838,45,15,242,59,3090,223,206,113,591,2
2831,68,18,216,52,3090,236,201,90,618,2
2820,82,24,190,41,3090,245,190,61,646,2
2804,86,31,162,25,3090,247,172,31,674,2
2783,85,30,134,19,3090,246,174,34,702,2
2768,77,18,108,4,3090,240,204,88,731,2
2764,58,9,85,0,3087,227,221,127,759,2
2760,51,9,60,13,3076,225,220,128,787,2
2756,45,11,30,9,3065,223,217,127,816,2
2752,40,12,0,0,3055,221,213,125,845,2
2748,41,13,30,1,3045,221,211,123,874,2
2743,29,11,42,1,3036,216,216,134,902,2
2742,350,11,67,5,3025,201,222,160,931,2
2745,336,14,95,13,3014,188,220,171,960,2
2748,343,15,124,20,3003,188,216,166,990,2
2750,354,15,150,27,2992,195,213,155,1019,2
2750,0,15,162,28,2981,197,211,150,1048,2
2750,351,16,175,32,2971,191,212,158,1077,2
2753,340,15,192,38,2960,186,216,168,1106,2
2756,338,13,212,44,2951,190,220,169,1136,2
2758,353,11,234,52,2932,201,221,158,1165,2
2757,18,11,255,55,2910,211,217,142,1194,2
2753,31,12,277,58,2888,216,213,131,1224,2
2749,22,11,297,58,2866,213,216,138,1253,5
2748,9,11,319,64,2844,208,219,147,1283,5
2747,355,11,342,69,2822,202,221,156,1312,5
2749,344,11,366,72,2800,198,223,164,1342,5
2751,342,11,391,80,2779,198,224,165,1371,5
2753,341,11,417,89,2758,197,224,165,1401,5
2755,345,10,443,98,2737,200,224,163,1430,5
2756,345,10,470,102,2716,200,224,163,1460,2
2758,351,10,497,107,2695,202,223,159,1489,2
2758,1,11,524,111,2674,205,220,152,1519,2
2758,2,11,551,111,2654,205,219,151,1549,2
2758,3,10,577,120,2634,206,220,152,1578,2
2758,7,10,582,80,2613,208,221,150,1608,2
2757,12,9,558,79,2594,211,221,147,1638,2
2756,27,9,534,78,2574,217,221,140,1667,2
2753,45,9,511,75,2554,223,220,132,1697,2
2750,52,8,488,72,2535,225,223,132,1727,2
2747,54,6,467,68,2516,224,227,138,1756,2
2745,40,4,446,66,2497,220,231,147,1786,2
2744,10,5,426,65,2479,214,229,152,1816,2
2743,14,9,408,64,2460,212,222,147,1846,2
2741,29,11,391,70,2442,216,216,134,1875,2
2737,28,11,376,66,2424,216,215,134,1905,2
2735,24,11,362,64,2406,214,215,136,1935,2
2732,22,11,351,61,2389,213,217,139,1965,2
2731,12,10,342,60,2372,210,220,146,1994,2
2730,12,10,335,59,2355,210,220,146,2024,6
2729,26,11,323,58,2338,215,215,136,2054,6
2722,30,10,306,51,2306,217,217,135,2092,6
2720,39,9,301,49,2290,221,219,133,2088,6
2716,51,10,295,63,2274,225,219,127,2084,6
2708,63,8,242,54,2244,227,224,131,2078,6
2705,70,6,216,51,2229,227,228,135,2075,6
2702,78,6,192,51,2215,227,230,137,2073,6
2700,86,11,170,51,2201,236,222,117,2072,6
2691,88,22,150,42,2187,246,198,70,2071,6
2675,87,26,127,29,2173,247,187,52,2070,6
2660,83,19,108,14,2160,243,204,83,2070,6
2646,87,12,67,0,2135,238,220,111,2071,6
2628,101,20,42,1,2112,249,209,80,2073,6
2615,115,17,30,-11,2100,247,221,96,2075,6
2609,162,11,0,0,2089,231,243,142,2078,6
2620,221,21,0,0,2058,189,254,195,2084,6
2629,217,22,30,9,2040,192,254,191,2088,3
2637,214,21,42,15,2023,195,254,187,2092,3
2645,214,20,67,23,2006,198,254,186,2096,3
2652,191,15,85,34,1989,218,250,162,2101,3
2650,125,18,108,32,1972,247,224,98,2106,6
2636,101,27,124,27,1956,252,193,50,2100,6
2618,94,25,134,9,1940,250,195,59,2070,6
2605,89,20,150,10,1924,246,204,79,2040,6
2594,89,21,162,0,1909,246,202,76,2010,6
2581,244,6,190,-14,1879,208,245,175,1950,3
2588,239,11,201,-10,1865,200,249,186,1920,3
2591,197,9,216,-7,1852,218,248,164,1890,3
2591,175,10,192,46,1838,226,245,151,1860,3
2590,161,11,170,45,1825,232,243,141,1830,3
2587,146,14,150,45,1812,239,237,124,1800,3
2581,128,20,127,39,1798,248,224,95,1770,3
2570,116,24,108,25,1771,253,209,69,1740,3
2557,122,18,85,12,1744,247,223,98,1710,3
2552,165,12,60,7,1691,230,244,143,1650,3
2549,171,12,60,4,1664,228,245,147,1620,3
2549,177,12,60,4,1638,226,247,151,1590,3
2548,169,12,60,3,1611,229,245,145,1560,3
2547,163,13,60,1,1585,232,243,140,1530,3
2545,151,13,42,8,1559,237,239,130,1500,3
2541,130,16,30,4,1533,244,229,109,1470,3
2532,117,18,30,10,1507,248,220,93,1440,3
2517,34,3,30,-6,1430,219,232,149,1350,3
2517,343,8,30,-1,1401,204,228,163,1320,6
2521,345,16,67,5,1342,188,214,163,1260,6
2533,328,21,95,19,1283,164,210,183,1200,6
2539,331,19,108,30,1253,171,213,179,1170,6
2545,335,15,124,40,1224,186,219,172,1140,6
2547,43,9,134,43,1194,222,220,132,1110,3
2537,95,18,150,33,1165,246,211,88,1080,3
2525,108,23,170,21,1136,252,206,69,1050,3
2511,110,21,192,6,1106,251,211,78,1020,3
2503,112,10,212,3,1077,238,229,121,990,3
2501,90,5,216,31,1048,227,232,139,960,3
2498,45,6,201,28,1019,222,227,141,930,6
2496,352,12,182,26,960,199,219,158,870,2
2499,332,17,180,29,931,179,217,176,840,2
2505,324,21,180,35,902,163,213,187,810,6
2513,322,23,180,43,874,155,210,191,780,6
2521,325,24,182,51,845,153,206,189,750,6
2529,331,24,190,59,816,157,203,181,720,6
2534,337,23,201,64,787,164,202,174,690,6
2539,333,22,212,69,759,164,206,178,660,6
2545,325,21,218,74,731,162,212,187,630,6
2552,316,21,228,81,702,159,217,196,600,2
2561,307,24,242,86,674,148,218,207,570,2
2573,305,25,256,99,646,144,217,210,540,2
2584,308,23,268,113,618,149,218,206,510,6
2594,312,21,283,127,591,159,219,198,480,2
2601,322,17,300,133,564,175,221,185,450,2
2605,334,13,319,139,537,189,222,172,420,2
2607,343,11,339,140,510,199,224,164,390,2
2608,6,7,361,142,484,211,226,152,360,2
2606,53,7,382,142,458,224,225,135,330,2
2602,79,10,404,144,433,233,223,121,300,3
2596,88,12,391,160,408,238,220,110,270,3
2589,92,13,366,153,384,240,219,107,240,3
2582,98,13,342,146,361,241,221,107,210,3
2575,101,16,319,139,339,245,217,97,180,3
3281,141,20,67,-7,3130,245,230,105,579,1
3276,140,16,60,-12,3115,243,233,114,569,1
3270,137,15,42,0,3101,242,233,116,560,1
3265,136,14,30,-4,3087,241,234,118,553,1
3260,136,13,0,0,3073,240,234,121,547,1
3255,140,12,0,0,3059,238,236,127,543,1
3251,146,10,30,-3,3046,234,239,135,541,1
3249,150,8,60,-5,3032,231,240,141,540,1
3247,135,6,85,3,3019,230,237,141,541,1
3245,103,6,108,29,3007,231,232,134,543,1
3241,80,11,85,22,2994,234,221,118,547,1
3234,67,14,67,15,2982,233,212,109,553,1
3227,57,14,42,10,2970,229,210,111,560,1
3221,58,13,30,4,2958,229,212,114,569,1
3215,68,9,0,0,2947,229,223,126,579,1
3212,108,4,30,-1,2936,226,235,144,591,1
3211,180,4,42,0,2925,221,242,156,604,1
3212,187,6,67,0,2914,221,244,159,618,1
3212,175,6,95,0,2904,223,243,154,633,1
3212,187,6,124,0,2894,221,244,158,649,1
3213,210,8,150,0,2884,214,247,169,666,1
3216,212,9,170,3,2875,213,249,172,684,1
3218,204,9,192,5,2865,215,249,168,703,1
3220,211,11,212,11,2856,211,250,174,722,1
3224,224,14,234,15,2848,201,252,186,743,1
3230,225,15,255,24,2839,199,253,188,764,1
3235,219,13,277,29,2831,205,252,182,785,1
3239,216,12,300,33,2823,208,251,178,807,1
3242,221,14,324,43,2816,202,253,184,830,1
3248,226,18,350,49,2809,193,254,194,853,1
3256,229,22,376,57,2802,182,254,202,876,1
3266,234,26,402,67,2795,166,252,213,900,1
3280,234,29,430,89,2789,159,250,216,924,1
3436,113,10,633,203,2230,238,229,120,1423,7
3429,85,14,607,196,2201,239,216,104,1436,7
3420,72,16,582,187,2173,236,208,98,1449,7
3411,68,16,558,178,2144,235,205,97,1463,7
3402,71,16,534,169,2116,236,206,96,1477,7
3393,80,16,511,160,2087,239,210,97,1492,7
3385,97,16,488,152,2059,244,215,96,1507,7
3376,113,19,467,143,2030,249,218,90,1523,7
3358,134,25,426,125,1974,250,219,81,1556,7
3348,136,29,408,115,1945,250,214,70,1573,7
3335,134,30,391,102,1917,250,211,66,1590,7
3323,132,27,376,90,1889,251,214,73,1608,7
3304,123,16,351,71,1833,245,226,104,1645,7
3299,121,12,342,66,1805,240,230,117,1663,2
3293,118,10,335,60,1777,238,231,122,1682,2
3288,125,9,331,55,1749,236,234,128,1695,2
3285,131,9,330,52,1722,235,235,131,1666,2
3281,137,8,330,48,1694,233,237,136,1637,2
3279,137,8,330,81,1666,232,237,137,1608,2
3276,121,10,323,78,1639,237,232,126,1579,2
3271,106,11,300,105,1611,239,227,117,1550,2
3265,97,12,270,99,1584,240,222,110,1521,2
3258,96,14,240,92,1557,242,218,103,1492,2
3250,102,13,210,84,1530,242,222,107,1463,2
3244,117,11,180,78,1503,238,230,121,1434,2
3241,109,17,150,75,1476,247,218,93,1405,2
3227,102,25,120,61,1449,252,199,59,1376,2
3213,93,28,90,47,1422,250,186,46,1348,2
3194,77,27,60,28,1396,242,180,50,1319,2
3183,53,22,30,17,1369,226,188,85,1290,2
3175,24,10,0,0,1315,215,218,140,1233,2
3170,29,6,30,1,1288,218,226,144,1205,2
3173,40,8,60,4,1262,221,222,135,1177,2
3166,58,16,90,-2,1235,230,204,102,1148,2
3157,68,17,120,-11,1209,235,205,96,1120,2
3149,90,11,150,-19,1183,237,223,116,1092,2
3146,117,7,180,-22,1158,233,233,132,1064,2
3142,109,9,210,-26,1132,236,230,124,1036,2
3138,100,12,240,-30,1107,240,223,111,1008,2
3132,90,16,270,-36,1082,243,212,94,981,2
3119,82,21,300,-49,1057,243,199,77,953,2
3106,74,20,330,-62,1032,240,197,79,926,1
3097,70,21,360,-71,1008,238,194,78,899,1
3084,66,22,390,-84,984,235,189,74,872,1
3074,62,24,395,107,960,232,184,71,845,1
3061,56,21,365,94,937,229,190,84,819,1
3055,47,17,335,88,914,224,201,107,793,1
3049,55,15,306,82,890,228,207,109,767,1
3041,62,8,277,74,865,227,223,130,741,1
3039,90,1,247,72,841,220,237,153,716,1
3040,103,6,218,73,816,231,232,134,691,1
3032,93,15,190,65,792,242,216,100,666,1
3025,90,18,162,58,765,244,209,89,642,1
3015,90,18,134,48,738,245,208,85,618,1
3005,90,19,108,38,711,245,206,81,595,1
2994,88,18,85,25,685,244,207,86,573,1
2986,82,21,60,17,658,243,198,75,552,1
2954,72,19,0,0,577,238,200,85,492,1
2944,75,21,30,-7,551,240,197,78,474,1
2933,74,22,42,-13,525,240,193,73,458,1
2921,69,23,42,5,499,237,188,69,443,1
2908,67,25,30,13,474,235,180,61,430,1
2895,66,27,0,0,450,234,176,57,418,1
2881,61,27,0,0,426,231,174,60,408,1
2868,59,28,0,0,404,228,168,55,400,1
2913,87,16,391,241,1218,242,213,97,828,5
2886,95,29,331,214,1277,251,183,40,872,5
2867,93,31,301,195,1307,250,177,32,895,5
2850,87,30,272,178,1337,248,177,37,918,5
2817,80,30,212,145,1396,244,173,37,966,5
2797,79,33,182,125,1423,242,162,23,990,2
2778,77,33,153,106,1450,240,159,23,1015,2
2759,73,32,124,94,1477,238,163,32,1040,2
2743,71,32,95,74,1505,236,160,30,1065,2
2724,70,32,67,45,1532,235,161,33,1091,2
2708,66,28,42,20,1560,233,171,51,1116,2
2695,65,27,30,7,1588,233,176,58,1142,2
2682,68,21,0,0,1616,236,194,80,1168,2
2672,135,1,0,0,1643,220,238,154,1195,2
2680,238,20,30,4,1671,180,253,206,1198,2
2696,232,27,42,22,1699,167,252,212,1187,2
2708,218,28,60,34,1728,177,252,198,1177,2
2715,199,31,60,42,1756,192,248,170,1167,2
2719,186,36,60,47,1784,201,238,141,1158,2
2716,190,38,60,41,1812,191,237,148,1150,2
2724,201,39,60,45,1840,174,240,169,1142,2
2734,206,39,67,51,1867,167,241,179,1136,2
2746,210,38,85,61,1895,162,242,187,1130,2
2758,212,37,108,73,1922,162,244,191,1124,2
2771,219,38,127,82,1950,150,243,203,1120,2
2787,225,39,150,98,1978,139,241,213,1116,2
2804,227,36,170,114,2006,145,245,214,1114,2
2820,227,33,192,130,2033,155,248,213,1112,2
2834,225,29,216,144,2061,167,252,207,1110,2
2845,224,27,242,159,2089,174,253,204,1110,2
2855,228,28,258,169,2117,167,252,209,1110,2
2868,233,30,277,179,2145,157,250,217,1112,2
2882,235,31,297,190,2173,151,248,220,1114,2
2898,236,32,319,206,2202,147,247,223,1116,2
2914,237,33,339,215,2230,146,247,223,1120,2
2930,236,31,361,231,2257,149,248,221,1124,2
2944,235,28,384,245,2285,160,251,217,1130,2
2956,233,22,408,247,2312,177,253,207,1136,2
2964,240,19,433,255,2340,181,252,205,1142,2
2974,250,21,458,265,2368,169,249,214,1150,2
2986,253,23,484,277,2395,162,248,220,1158,2
2999,250,24,510,290,2423,160,248,220,1167,2
3011,242,22,537,302,2451,172,252,212,1177,2
3020,232,19,564,311,2479,186,254,201,1187,2
3027,223,17,591,318,2507,195,254,191,1198,2
3033,215,16,618,324,2535,203,253,183,1209,2
3037,213,14,644,328,2563,206,253,179,1222,2
3041,212,12,671,332,2591,209,251,176,1234,2
3044,212,11,649,64,2619,211,250,174,1248,2
3047,215,10,624,67,2609,210,250,174,1262,2
3050,219,10,600,62,2580,209,250,177,1276,2
3055,192,8,576,67,2550,220,247,161,1291,2
3052,156,8,553,56,2520,229,241,145,1307,2
3049,184,6,531,53,2491,222,244,158,1323,2
3051,206,6,509,55,2461,216,246,165,1340,2
3051,240,8,488,51,2431,205,247,179,1357,2
3059,244,13,467,59,2402,193,250,194,1374,2
3066,215,12,446,66,2372,208,251,178,1392,2
3066,198,12,426,66,2343,216,250,167,1410,2
3070,196,12,408,61,2313,217,250,166,1429,2
3071,185,12,391,57,2284,222,248,157,1448,2
3072,171,10,376,58,2254,227,245,149,1468,2
3070,166,10,361,56,2224,229,244,147,1487,2
3068,163,11,342,54,2195,230,243,144,1507,2
3066,182,11,324,51,2165,223,247,156,1528,2
3070,179,10,309,44,2136,225,246,154,1549,2
3065,158,10,295,39,2106,231,242,141,1570,2
3066,192,10,277,40,2077,219,248,162,1591,2
3068,202,13,258,42,2047,213,251,170,1613,2
3071,174,14,242,48,2018,227,246,148,1635,2
3066,154,16,228,43,1989,237,239,127,1657,2
3061,166,16,216,38,1959,232,244,138,1679,2
