0,1,2,3,4,5,6,7,8,9,cluster
3245,176,14,313,38,4184,226,247,149,2160,1
3244,174,15,300,37,4213,228,246,147,2190,1
3243,173,15,283,36,4242,228,246,146,2219,1
3242,173,15,268,35,4271,228,246,146,2249,1
3241,176,15,256,34,4300,226,247,149,2279,1
3241,180,15,247,34,4329,224,248,152,2308,1
3241,177,15,242,25,4358,226,247,150,2338,1
3240,175,14,234,24,4387,227,247,148,2368,1
3240,175,14,216,24,4417,227,247,149,2397,1
3239,177,13,201,21,4446,226,247,151,2427,1
3239,180,13,190,21,4475,224,248,153,2457,1
3239,176,13,175,21,4504,226,247,150,2486,1
3238,175,13,162,8,4533,227,246,149,2516,1
3238,176,12,150,6,4562,226,246,150,2546,1
3237,181,11,127,5,4592,224,247,155,2575,1
3238,190,10,108,6,4621,220,248,161,2605,1
3264,288,6,30,3,4830,203,239,175,2932,1
3267,309,6,42,4,4827,203,236,173,2962,1
3269,320,8,60,7,4824,200,233,172,2992,1
3272,315,9,60,9,4821,196,233,176,3022,1
3399,288,10,404,35,4830,193,239,186,4006,7
3404,297,7,424,27,4834,199,238,178,4036,7
3406,297,7,446,29,4837,199,238,178,4066,7
3417,294,10,488,29,4845,192,238,186,4126,7
3424,320,8,534,30,4854,200,233,172,4186,7
3426,332,8,531,57,4858,201,230,168,4215,7
3428,330,9,509,59,4863,198,229,170,4245,7
3431,328,11,488,62,4868,194,228,173,4275,7
3434,329,11,469,65,4873,194,227,173,4305,7
3437,326,12,450,68,4878,191,227,175,4335,7
3514,23,12,666,105,4358,213,214,136,3397,7
3509,26,11,607,161,4306,215,215,136,3350,7
3507,24,10,577,159,4281,215,218,140,3327,7
3380,74,12,127,32,3864,234,217,114,2970,7
3373,40,12,95,25,3813,221,214,126,2928,7
3371,40,15,90,23,3787,220,207,118,2907,7
3364,43,17,90,16,3762,221,200,109,2886,7
3356,9,13,108,8,3711,205,213,144,2845,7
3356,9,12,127,17,3686,206,215,146,2825,7
3354,22,13,150,22,3661,212,213,136,2805,7
3351,28,14,170,23,3636,214,210,129,2785,7
3348,24,13,182,14,3611,213,211,133,2766,7
3346,28,13,190,15,3586,215,212,132,2746,7
3343,42,13,201,9,3561,222,211,122,2727,7
3338,53,14,201,35,3537,227,209,112,2708,7
3331,65,17,175,33,3512,233,204,97,2689,7
3321,67,16,150,23,3487,234,207,100,2671,7
3315,69,15,127,17,3463,234,210,103,2652,7
3298,63,12,85,3,3414,230,216,117,2616,7
3294,50,8,67,6,3390,224,223,133,2598,7
3291,54,9,42,3,3366,225,221,130,2581,7
3286,58,9,30,4,3342,227,221,127,2563,7
3282,39,7,0,0,3318,221,225,140,2546,7
3281,14,7,0,0,3294,213,225,149,2529,7
3280,359,10,30,2,3271,205,222,154,2513,7
3281,342,13,42,5,3247,193,220,166,2496,7
3284,332,16,67,12,3223,181,218,176,2480,1
3289,322,19,85,19,3200,167,217,188,2465,1
3297,316,21,108,32,3177,159,217,196,2449,1
3306,322,18,134,46,3154,170,218,187,2434,1
3310,336,15,162,49,3131,187,219,171,2419,1
3312,343,13,190,56,3108,194,220,165,2404,1
3314,343,12,216,63,3085,195,221,165,2389,1
3316,340,12,242,68,3062,195,223,166,2375,1
3318,341,11,268,76,3039,196,223,166,2361,1
3320,352,11,295,79,3017,200,221,159,2348,1
3320,0,11,319,87,2995,203,219,153,2335,1
3320,0,11,339,81,2973,203,219,153,2322,1
3320,5,12,361,88,2951,205,217,149,2309,1
3319,8,13,382,85,2929,205,214,145,2297,1
3318,8,13,404,92,2907,204,213,145,2285,7
3317,8,13,426,98,2885,204,213,145,2273,7
3316,7,13,450,96,2864,203,213,146,2262,7
3315,7,14,474,103,2843,202,212,145,2251,7
3314,11,14,499,102,2821,204,211,142,2240,7
3311,3,13,551,106,2780,202,215,149,2220,7
3312,349,12,595,122,2739,198,220,161,2201,7
3314,348,12,618,125,2718,197,220,161,2192,7
3315,351,12,642,133,2698,198,219,159,2184,7
3316,351,12,661,134,2678,198,219,159,2176,7
3317,348,13,680,136,2659,196,219,161,2168,7
3319,356,13,700,140,2639,198,216,155,2161,7
3318,3,14,721,141,2620,200,212,148,2154,7
3317,4,17,764,146,2582,196,206,145,2142,7
3317,2,17,785,150,2563,194,206,146,2136,7
3316,1,18,828,152,2526,191,202,146,2126,7
3316,4,19,850,152,2508,191,199,142,2121,7
3256,22,16,1054,130,2215,208,205,130,2117,7
3253,20,14,1057,128,2202,209,209,134,2121,7
3251,13,13,1061,234,2190,207,214,142,2126,7
3250,9,12,1055,233,2178,206,216,146,2131,7
3249,10,12,1048,232,2167,206,215,145,2136,7
3248,9,12,1041,231,2156,206,215,146,2142,7
3247,8,13,1036,230,2145,205,214,145,2148,7
3246,4,14,1031,229,2135,201,213,148,2154,7
3246,356,14,1024,229,2116,197,214,154,2168,7
3247,355,14,1022,230,2106,196,214,155,2176,7
3247,359,15,1020,230,2098,197,212,151,2184,7
3247,356,15,1020,230,2089,195,212,154,2192,7
3248,350,15,1020,231,2081,191,213,159,2201,1
3250,350,16,1020,233,2060,189,211,159,2210,1
3251,347,17,1020,234,2040,185,210,162,2220,1
3254,349,19,1020,237,2021,182,206,160,2230,1
3255,3,20,1022,238,2001,189,198,143,2240,1
3253,15,21,1024,236,1982,197,192,126,2251,1
3249,20,21,1027,232,1963,200,190,120,2262,1
3245,18,21,1031,228,1944,198,191,123,2273,1
3242,15,21,1036,225,1926,197,193,127,2285,1
3239,11,20,1041,222,1908,195,196,134,2297,1
3238,4,19,1048,221,1890,192,201,143,2308,1
3238,1,18,1055,221,1871,191,203,147,2279,1
3238,2,18,1063,221,1852,193,203,146,2250,1
3242,51,13,42,11,1718,226,211,116,2736,1
3226,67,18,30,-4,1661,235,202,93,2676,1
3217,71,16,30,-4,1632,236,207,98,2646,1
3209,78,14,0,0,1604,237,214,105,2616,1
3190,121,12,0,0,1518,241,230,116,2526,2
3185,132,13,30,-4,1489,241,233,120,2496,2
3180,143,14,30,-1,1461,239,236,124,2467,2
3176,149,15,42,0,1433,239,238,124,2437,2
3172,151,17,60,-3,1405,239,237,122,2407,2
3168,146,20,60,0,1376,243,234,111,2377,2
3161,133,24,60,0,1348,249,221,85,2347,1
3135,116,27,60,-8,1292,254,203,58,2287,1
3121,112,22,42,11,1265,251,211,76,2257,1
3112,105,15,30,6,1237,244,220,100,2227,1
3106,92,11,0,0,1209,238,222,114,2197,1
3100,79,9,0,0,1182,232,224,124,2167,1
3096,69,7,30,-2,1155,228,226,131,2138,1
3092,61,6,30,-2,1127,225,228,137,2108,1
3090,53,5,30,-1,1100,223,229,142,2078,1
3088,31,3,30,-1,1073,219,233,151,2048,1
3089,329,1,30,1,1047,215,237,159,2018,1
3089,45,0,30,0,1020,218,237,156,1988,1
3089,84,2,30,0,994,222,235,149,1958,1
3087,82,3,0,0,967,224,233,144,1928,1
3085,90,4,0,0,942,226,233,143,1899,1
3083,105,5,0,0,916,228,234,140,1869,1
3081,123,5,30,-1,890,228,236,142,1839,1
3079,135,4,30,0,865,227,238,145,1809,1
3077,122,3,30,0,841,225,237,147,1779,1
3076,45,2,30,0,816,220,234,151,1749,1
3076,343,5,0,0,792,210,232,161,1719,1
3078,4,6,0,0,768,212,228,154,1690,1
3076,40,8,30,2,745,221,223,137,1660,1
3073,35,8,30,1,722,219,224,140,1630,1
3071,23,8,30,2,700,216,223,144,1600,1
3069,27,10,0,0,679,216,219,139,1570,1
3066,28,10,0,0,658,216,218,137,1541,1
3063,15,9,0,0,636,212,221,146,1511,1
3063,351,9,0,0,616,204,225,159,1481,1
3065,340,10,30,5,594,200,226,165,1451,1
3067,336,10,30,5,569,197,226,168,1421,1
3070,337,11,42,7,541,196,225,168,1392,2
3072,347,10,60,13,513,201,224,162,1362,2
3073,9,10,67,13,485,209,219,148,1332,2
3070,27,12,85,8,457,215,214,134,1302,2
3067,27,13,90,10,430,214,212,132,1273,2
3064,18,12,90,10,400,210,214,139,1243,2
3063,12,12,90,12,371,207,215,143,1213,2
3061,3,13,90,13,342,202,215,149,1184,2
3062,345,15,95,15,313,190,216,164,1154,2
3065,332,17,108,19,285,180,217,176,1124,2
3070,331,17,127,26,256,179,217,177,1095,2
3074,338,15,150,33,228,185,217,170,1065,2
3077,343,15,162,36,201,189,217,165,1036,2
3079,353,13,175,40,175,196,216,157,1006,2
3079,0,11,192,40,150,204,220,153,977,2
3079,6,7,212,39,124,212,226,152,947,2
3078,45,4,234,43,95,221,230,145,918,2
3076,83,6,255,41,67,229,230,135,888,2
3072,93,9,268,40,42,235,226,121,859,2
3066,94,12,277,36,30,239,221,110,830,2
3060,103,6,285,31,0,231,232,134,800,2
2971,310,16,0,0,258,176,228,191,324,1
2980,296,17,30,15,277,169,232,202,350,1
2988,284,13,60,23,297,184,240,196,376,1
2993,284,10,85,26,319,193,240,187,402,1
2999,289,11,108,35,339,190,239,189,430,1
3004,299,7,134,44,361,200,237,177,457,2
3004,311,5,162,39,384,206,236,169,485,2
3006,298,4,190,44,408,210,238,167,513,2
3007,238,3,212,40,433,214,242,166,541,2
3009,229,5,234,49,458,213,244,169,569,2
3011,236,5,255,48,484,211,245,172,598,2
3012,249,9,277,53,510,201,247,184,626,2
3020,255,13,297,62,537,189,248,197,655,2
3027,260,12,319,73,564,191,246,194,684,2
3033,277,10,339,81,591,192,242,189,713,2
3039,291,12,361,87,618,187,238,191,742,2
3045,299,12,384,90,646,187,236,189,771,2
3050,306,11,408,96,674,190,234,184,800,2
3054,317,9,433,104,702,196,232,176,830,2
3056,326,7,458,102,731,202,232,169,859,2
3058,319,5,484,104,759,206,235,168,888,2
3060,292,5,510,105,787,205,239,172,918,2
3063,270,7,537,108,816,202,243,180,947,2
3068,261,9,524,40,845,199,245,185,977,2
3072,256,9,513,43,874,199,246,185,1006,2
3077,251,9,503,48,902,201,246,183,1036,2
3081,244,8,495,52,930,204,247,181,1065,2
3085,231,6,484,53,959,210,246,173,1095,2
3086,193,4,470,54,987,219,243,160,1124,2
3086,166,4,457,54,1015,223,241,153,1154,2
3085,148,3,443,51,1044,224,239,151,1184,2
3084,135,1,430,50,1072,221,238,153,1213,2
3084,45,1,417,50,1101,219,236,154,1243,2
3083,45,2,395,51,1129,220,234,150,1273,2
3082,37,2,365,50,1158,219,234,151,1302,2
3082,14,2,335,48,1187,217,235,155,1332,2
3082,354,2,306,48,1216,215,235,157,1362,2
3082,15,3,277,42,1231,217,233,154,1392,2
3081,34,3,247,41,1207,219,232,149,1421,2
3080,45,4,218,32,1182,221,231,146,1451,2
3078,54,4,190,24,1158,222,230,143,1481,2
3076,63,4,162,18,1134,224,231,143,1511,2
3074,73,5,134,15,1110,226,230,139,1541,2
3071,78,6,108,11,1087,227,230,137,1570,2
3068,83,6,85,6,1064,228,230,137,1600,1
3065,82,5,60,3,1041,227,231,138,1630,1
3063,76,4,30,2,1019,225,232,143,1660,1
3061,45,1,0,0,997,219,235,153,1690,1
3062,292,3,30,1,976,212,238,165,1719,1
3064,279,6,42,2,955,204,241,176,1749,1
3068,279,8,67,6,933,199,241,182,1779,1
3072,281,8,95,10,912,197,241,184,1809,2
3077,286,9,124,13,891,195,240,184,1839,2
3081,290,10,134,-17,870,193,239,185,1869,2
3086,293,10,108,-12,850,193,238,185,1899,2
3091,294,8,85,-7,830,197,238,181,1928,2
3094,291,7,67,-4,811,201,239,177,1958,2
3097,285,7,60,-1,792,202,240,178,1965,2
3101,281,8,60,2,774,199,241,182,1940,2
3105,280,10,67,6,757,193,241,188,1914,1
3096,119,12,481,63,420,241,229,116,1199,2
3088,119,10,484,55,420,237,232,125,1215,2
3087,105,7,488,54,420,232,232,133,1231,2
3083,90,2,495,50,418,223,235,148,1249,2
3083,72,2,503,50,408,222,234,149,1266,2
3078,90,3,513,15,400,224,234,146,1284,2
3080,241,9,503,17,390,204,248,181,1302,2
3088,241,15,495,25,379,191,251,196,1321,2
3097,236,11,488,34,371,201,250,185,1341,2
3099,202,5,484,36,365,218,244,163,1360,2
3099,177,5,481,36,361,222,243,155,1380,2
3099,127,7,480,36,350,232,236,136,1401,2
3092,107,11,481,29,335,238,227,119,1421,2
3088,103,14,484,25,319,242,222,106,1442,2
3078,103,16,488,15,300,245,219,99,1464,2
3070,111,8,495,7,283,234,231,129,1486,2
3069,83,4,503,6,256,225,233,143,1507,2
3067,42,6,513,4,228,221,227,141,1511,2
3065,38,8,524,2,201,220,223,138,1481,2
3062,60,10,537,0,175,228,218,122,1451,2
3056,74,14,551,-6,150,236,213,106,1421,2
3047,78,13,566,-15,127,236,216,109,1392,2
3016,126,13,684,195,153,241,231,116,742,2
3007,94,11,659,179,182,238,223,115,713,1
3004,65,10,633,111,212,230,220,123,684,1
2998,59,8,607,105,242,227,223,130,655,1
2997,70,7,582,104,272,228,226,132,626,1
2994,96,7,558,101,295,232,229,129,598,1
2990,118,11,534,97,309,239,230,119,569,1
2984,118,16,510,84,324,246,224,103,541,1
2975,126,13,484,75,342,241,231,117,513,1
2973,137,12,458,73,342,238,235,126,485,1
2964,126,16,433,71,324,245,227,106,457,1
2956,119,19,408,63,309,248,220,92,430,1
2948,120,17,384,51,295,247,223,98,402,1
2941,118,17,361,44,285,247,223,99,376,1
2931,113,19,335,34,277,249,217,87,350,1
2922,114,19,309,30,268,249,217,88,324,1
2912,106,20,283,20,256,249,211,81,300,1
2900,89,21,258,19,247,246,200,72,277,1
2888,63,21,234,7,242,233,193,82,255,2
2879,34,23,212,-1,240,210,184,100,234,2
2874,14,25,192,7,242,188,179,119,216,2
2872,15,26,170,5,247,187,176,116,201,1
2867,22,24,150,12,256,197,181,111,190,1
2863,18,20,127,8,268,201,195,125,182,1
2861,30,18,108,6,283,212,199,118,180,1
2853,46,18,95,-1,300,223,199,104,182,1
2846,40,14,85,16,319,220,208,120,190,1
2844,27,13,67,14,339,214,212,131,201,2
2840,43,15,42,13,361,221,205,114,216,2
2833,51,13,30,6,382,226,211,116,234,2
2830,32,4,30,3,404,219,230,147,255,2
2830,270,1,0,0,426,215,239,161,277,2
2838,216,9,42,5,499,211,249,173,350,1
2842,229,11,67,9,525,204,250,182,376,1
2847,230,8,95,14,551,208,248,177,402,1
2848,219,6,124,20,577,213,246,170,430,1
2852,214,9,150,24,604,212,249,172,457,1
2853,213,13,162,24,631,208,252,177,485,1
2858,222,16,175,29,658,198,254,189,513,1
2865,224,17,182,34,685,195,254,192,541,1
2869,225,15,190,34,713,198,253,189,569,1
2877,243,17,201,42,741,185,251,202,598,1
2887,255,21,210,54,769,166,248,217,626,2
2901,257,24,212,45,797,155,246,224,655,2
2915,259,24,218,55,825,154,245,224,684,2
2929,261,22,228,61,854,160,245,220,713,2
2942,260,19,242,70,882,171,247,212,742,2
2950,254,17,258,74,911,179,249,207,741,2
2957,248,13,277,74,940,192,249,194,726,2
2962,214,3,297,75,968,216,243,163,711,2
2959,108,2,319,69,997,223,236,149,698,2
2957,270,4,339,59,1020,208,241,171,685,2
2962,270,9,360,61,1034,198,243,185,674,2
2966,270,9,360,57,1050,198,243,185,664,2
2971,270,12,360,59,1065,188,244,195,655,2
2979,285,11,360,63,1082,188,240,192,648,2
2983,314,15,361,64,1099,180,228,187,641,2
2991,320,19,365,69,1116,168,219,189,636,2
2995,326,18,371,66,1134,172,217,183,633,2
3002,332,17,379,69,1153,180,217,176,631,2
3003,323,15,390,69,1172,182,224,181,630,2
3009,296,13,402,67,1191,183,236,193,631,2
3016,262,14,417,70,1211,184,247,201,633,2
3027,247,20,433,73,1231,175,250,210,636,2
3037,242,21,450,75,1252,175,252,210,641,2
3048,233,20,469,82,1273,183,253,203,648,2
3055,229,22,488,84,1294,182,254,202,655,2
3065,235,26,509,89,1315,166,252,214,664,2
3079,232,24,510,103,1337,174,253,208,674,2
3086,209,17,511,107,1358,206,253,179,685,2
3087,179,14,488,65,1379,225,248,152,698,2
3084,163,14,459,62,1400,233,243,138,711,2
3082,172,12,430,60,1421,228,246,148,726,2
3084,200,10,400,62,1442,216,249,166,741,2
3086,184,7,371,25,1464,222,245,157,757,2
3084,137,8,342,23,1486,232,237,137,774,2
3081,122,7,313,20,1507,233,234,134,792,2
3078,129,6,285,17,1530,230,236,139,811,2
3075,133,8,256,14,1552,234,236,134,819,2
3069,125,11,228,8,1575,239,232,122,792,2
3064,148,9,201,3,1598,232,240,139,765,2
3066,189,11,175,5,1621,221,248,160,738,2
3067,208,14,150,6,1645,209,252,175,711,2
3073,214,15,127,12,1668,204,253,181,685,2
3077,209,15,108,1,1692,207,253,177,659,1
3079,208,15,85,3,1716,209,253,176,633,1
3084,203,14,67,0,1740,212,252,172,607,1
3086,207,16,42,1,1765,208,253,176,582,1
3091,217,16,30,6,1789,201,254,185,558,1
3097,223,16,30,-5,1814,197,254,189,534,1
3103,218,14,0,0,1839,203,253,183,511,1
3106,233,15,0,0,1864,195,252,192,488,1
3116,243,16,30,4,1889,188,251,199,467,1
3122,240,14,42,3,1914,193,251,194,446,2
3128,237,15,67,6,1940,193,252,195,426,2
3134,234,15,85,3,1965,193,252,194,408,2
3143,233,16,108,8,1991,193,252,195,391,2
3148,228,15,127,7,2017,197,253,190,376,2
3152,216,13,150,8,2043,206,252,181,362,2
3156,202,13,170,2,2069,214,251,170,351,2
3158,188,14,190,7,2095,221,250,159,342,2
3158,176,15,201,0,2121,226,247,149,335,1
3156,174,13,216,-2,2148,227,246,148,331,1
3156,173,13,234,-10,2174,228,246,147,330,1
3152,157,13,277,-22,2227,234,241,135,335,1
3151,150,12,255,37,2254,235,240,133,342,1
3148,148,13,234,27,2281,237,239,130,351,1
3144,148,17,212,23,2308,240,236,119,362,1
3137,152,18,190,12,2335,239,238,121,376,1
3134,157,14,162,9,2362,235,241,134,391,1
3131,163,11,134,1,2389,230,243,144,408,1
3130,202,8,108,0,2416,217,248,166,426,1
3134,205,5,85,4,2443,217,244,164,446,1
3134,143,5,60,6,2470,227,239,146,467,1
3145,260,14,30,10,2580,184,247,201,558,1
3151,259,12,60,12,2608,190,247,195,582,1
3157,264,14,85,12,2635,185,246,199,607,1
3164,261,14,108,26,2663,185,247,200,633,1
3171,260,13,134,30,2691,189,247,196,659,1
3178,267,12,162,33,2719,188,245,196,685,2
3185,275,11,190,34,2746,189,243,193,711,2
3189,281,13,218,34,2774,183,241,197,738,2
3198,283,13,247,40,2802,183,240,197,765,2
3203,279,14,277,45,2830,181,241,200,792,2
3212,276,14,306,54,2858,181,242,200,819,2
3218,280,12,335,57,2886,186,241,195,847,2
3224,282,14,365,57,2914,181,240,199,875,2
3231,281,11,395,58,2942,189,241,192,902,2
3236,268,6,424,63,2971,204,243,178,930,2
3239,246,6,454,62,2999,207,245,176,959,2
3245,243,7,484,68,3027,205,246,179,987,2
3248,235,8,484,59,3055,207,247,177,1015,2
3251,204,6,454,57,3084,217,246,165,1044,2
3250,200,6,424,56,3112,218,246,163,1072,2
3252,249,12,395,49,3140,193,249,193,1101,2
3261,202,5,365,58,3169,218,244,163,1129,2
3255,150,8,335,15,3197,230,240,142,1158,2
3258,207,9,306,18,3226,214,248,169,1187,2
3259,193,9,277,19,3254,220,247,162,1216,2
3260,184,9,247,20,3282,222,247,157,1245,2
3260,165,10,218,20,3311,229,243,146,1273,2
3257,160,11,190,17,3340,231,242,141,1302,2
3256,166,12,162,16,3368,230,244,144,1332,2
3254,168,12,134,14,3397,230,245,145,1361,2
3253,175,13,108,13,3425,227,246,149,1390,1
3253,175,13,85,13,3454,227,246,149,1419,1
3252,177,13,60,-8,3483,226,247,151,1448,1
3252,193,13,30,-8,3511,218,250,163,1477,1
3255,206,12,0,0,3540,212,251,172,1507,1
3258,219,12,30,-2,3569,206,251,180,1536,1
3263,238,14,42,0,3598,195,251,192,1565,1
3270,248,14,67,2,3626,189,250,198,1595,1
3277,248,12,95,4,3655,195,249,192,1624,1
3282,230,7,124,3,3684,209,247,175,1653,2
3283,173,6,153,4,3713,224,243,154,1683,2
3281,153,10,182,2,3742,232,241,139,1712,2
3278,153,13,212,0,3771,235,240,133,1742,2
3275,146,15,242,-3,3799,239,237,123,1771,2
3269,138,16,272,-9,3828,243,233,113,1800,2
3263,140,16,301,-15,3857,242,234,116,1830,2
3258,141,15,331,-20,3886,241,235,119,1860,2
3253,140,15,361,-25,3915,241,235,120,1889,2
3248,145,13,391,-30,3944,238,238,128,1919,1
3245,160,11,384,55,3973,231,242,141,1948,1
3244,169,11,366,51,4002,228,245,147,1978,1
3243,162,12,350,50,4031,232,243,141,2007,1
3240,164,12,335,47,4060,231,243,141,2037,1
3239,176,12,323,46,4089,226,246,150,2067,1
3239,175,13,309,38,4118,227,246,149,2096,1
3238,172,13,295,31,4147,228,246,147,2126,1
3237,173,14,285,30,4176,228,246,147,2155,1
3236,172,14,277,29,4206,228,246,146,2185,1
3235,172,14,258,28,4235,229,246,145,2215,1
3234,172,15,242,27,4264,229,246,145,2244,1
3233,176,15,228,26,4293,226,247,149,2274,1
3233,181,15,218,26,4322,224,248,153,2304,1
3233,180,14,212,26,4351,225,248,153,2333,1
3233,176,14,210,17,4380,226,247,150,2363,1
3232,176,14,192,16,4410,226,247,150,2393,1
3232,179,13,175,16,4439,225,248,152,2423,1
3232,180,13,162,14,4468,224,248,153,2452,1
3232,177,13,150,14,4497,226,247,151,2482,1
3231,177,12,134,13,4526,226,247,151,2512,1
3258,276,7,30,4,4867,201,242,179,2869,1
3261,280,7,42,3,4864,202,241,178,2899,1
3265,287,8,60,7,4860,198,240,181,2929,1
3269,302,9,67,8,4857,195,236,181,2958,1
3273,317,9,85,10,4854,195,232,176,2988,1
3276,321,9,90,14,4851,197,231,174,3018,1
3279,313,9,90,16,4848,196,233,177,3048,1
3396,299,8,361,32,4857,197,237,180,3974,7
3406,300,8,404,29,4864,199,237,178,4034,7
3408,300,8,424,20,4867,199,237,178,4063,7
3413,290,11,446,25,4871,189,239,190,4093,7
3419,293,10,469,31,4875,191,238,187,4123,7
3423,302,9,492,29,4879,195,236,181,4153,7
3427,313,9,516,33,4883,197,234,177,4183,7
3430,326,9,541,36,4888,198,230,172,4213,7
3432,326,10,531,63,4893,195,229,173,4243,7
3436,325,11,511,67,4897,192,228,175,4273,7
3439,329,11,492,70,4902,193,227,173,4303,7
3442,324,13,474,73,4908,188,226,178,4333,7
3386,43,15,150,38,3880,221,205,115,2949,7
3382,36,13,134,34,3854,219,211,125,2927,7
3378,35,11,124,30,3829,219,215,130,2906,7
3375,42,12,120,27,3803,222,213,124,2885,7
3364,29,13,124,16,3753,215,210,129,2844,7
3362,13,12,134,14,3728,208,215,142,2823,7
3361,16,11,150,13,3703,211,217,142,2803,7
3359,27,11,170,20,3678,216,216,136,2783,7
3356,35,11,192,24,3653,219,215,131,2763,7
3352,39,10,212,24,3628,221,217,130,2743,7
3349,59,10,212,6,3603,228,219,124,2724,7
3343,82,11,210,40,3578,235,220,115,2704,7
3337,92,12,190,34,3554,239,221,110,2685,7
3330,93,16,162,27,3529,243,214,96,2666,7
3320,94,15,134,22,3505,243,216,99,2647,7
3314,96,14,108,16,3481,242,218,103,2629,7
3299,81,10,67,4,3432,233,223,121,2592,7
3295,63,6,42,0,3408,226,227,135,2574,7
3293,60,8,30,5,3384,226,224,132,2556,7
3288,56,9,0,0,3360,226,221,129,2539,7
3285,26,7,0,0,3336,217,225,144,2522,7
3285,355,8,30,3,3313,207,225,157,2505,7
3286,342,12,42,5,3289,195,222,166,2488,7
3289,335,16,67,11,3266,182,217,173,2471,7
3293,331,20,85,17,3242,170,212,179,2455,1
3299,326,22,108,27,3219,160,209,186,2439,1
3307,323,22,127,37,3196,159,212,190,2423,1
3314,329,18,150,49,3173,174,216,180,2408,1
3317,342,15,175,57,3150,188,217,167,2393,1
3319,348,13,201,58,3127,194,217,161,2378,1
3320,346,13,228,64,3104,195,219,162,2363,1
3322,343,13,256,71,3082,194,220,165,2349,1
3324,344,12,283,76,3059,195,220,164,2335,1
3326,351,12,309,84,3037,199,220,159,2321,1
3326,359,12,335,85,3015,202,218,153,2308,1
3326,0,12,361,93,2993,202,217,152,2295,1
3326,1,12,382,87,2971,202,216,151,2282,1
3326,4,13,404,94,2949,202,214,148,2269,7
3325,7,14,424,91,2928,202,212,145,2257,7
3324,8,14,446,98,2906,202,211,144,2245,7
3323,5,14,469,104,2885,201,211,147,2234,7
3323,5,15,492,103,2864,200,210,146,2223,7
3322,11,15,516,110,2843,202,208,140,2212,7
3320,11,15,541,108,2822,202,208,140,2202,7
3319,4,15,566,114,2801,199,210,147,2192,7
3319,352,14,616,123,2761,195,215,157,2173,7
3322,352,13,661,133,2721,196,217,158,2155,7
3260,25,15,1087,134,2230,211,206,128,2092,7
3257,18,13,1090,240,2218,209,212,138,2096,7
3256,10,12,1084,239,2206,207,216,145,2101,7
3255,8,12,1077,238,2195,206,217,147,2106,7
3253,5,13,1065,236,2173,204,215,148,2118,7
3253,359,14,1057,236,2154,199,214,152,2132,7
3253,356,14,1054,236,2143,197,214,154,2139,7
3254,353,14,1052,237,2121,195,214,156,2147,7
3255,357,15,1050,238,2100,196,212,153,2155,7
3258,347,17,1050,241,2038,186,211,162,2182,1
3260,343,18,1050,243,2018,180,210,166,2192,1
3264,344,19,1050,247,1998,178,206,165,2202,1
3266,0,20,1052,249,1978,187,199,146,2212,1
3264,15,21,1054,247,1959,197,192,126,2223,1
3260,19,21,1057,243,1940,199,189,120,2234,1
3256,17,22,1061,239,1921,196,190,123,2245,1
3253,15,21,1065,236,1902,196,190,125,2257,1
3250,13,21,1071,233,1884,195,193,130,2269,1
3248,5,20,1077,231,1866,191,198,141,2282,1
3248,3,19,1084,231,1848,191,201,144,2271,1
3247,4,18,1092,230,1829,193,202,144,2242,1
3251,36,13,85,20,1739,219,211,126,2764,1
3247,50,15,67,16,1710,226,207,112,2734,1
3239,62,18,60,8,1681,232,201,94,2704,1
3230,66,18,60,0,1652,234,200,90,2674,1
3221,66,18,42,12,1624,235,201,92,2644,1
3212,67,17,30,3,1595,235,205,97,2614,1
3204,70,15,30,-4,1566,235,209,101,2584,1
3196,78,14,30,-5,1537,237,213,104,2554,2
3189,87,13,0,0,1509,239,218,108,2524,2
3182,98,12,0,0,1480,240,223,111,2495,2
3176,111,11,0,0,1452,240,228,117,2465,2
3171,122,12,30,-4,1423,241,230,117,2435,2
3165,131,15,30,-3,1395,243,231,113,2405,2
3159,135,19,30,-2,1366,246,229,104,2375,2
3151,130,23,30,-1,1338,250,220,85,2345,2
3140,124,26,30,-3,1310,253,211,69,2315,1
3127,120,24,30,-4,1282,252,211,72,2285,1
3117,118,19,30,7,1254,249,220,92,2255,1
3110,116,12,0,0,1226,241,228,115,2225,1
3105,103,8,0,0,1198,234,230,127,2195,1
3101,73,6,30,-4,1170,228,228,134,2165,1
3098,45,7,42,-1,1142,222,224,137,2135,1
3095,38,8,60,-3,1115,220,222,136,2105,1
3093,32,8,60,-1,1087,219,224,141,2075,1
3091,23,6,60,0,1060,216,227,147,2046,1
3090,21,4,60,0,1033,217,231,151,2016,1
3090,45,2,60,2,1006,220,234,151,1986,1
3089,76,2,42,2,979,222,235,150,1956,1
3088,82,3,30,1,953,224,233,144,1926,1
3086,90,5,30,0,927,227,232,139,1896,1
3083,103,6,0,0,900,231,232,134,1866,1
3079,119,6,0,0,875,230,235,138,1836,1
3077,142,3,0,0,849,223,238,151,1806,1
3077,342,1,0,0,824,217,237,157,1776,1
3077,335,4,0,0,799,211,234,162,1746,1
3079,328,6,0,0,774,206,233,166,1717,1
3081,8,5,30,5,750,214,230,153,1687,1
3078,48,7,42,0,726,223,225,137,1657,1
3075,32,6,60,1,703,219,226,144,1627,1
3075,12,7,42,6,680,213,226,150,1597,1
3074,18,9,30,5,658,213,221,144,1567,1
3072,18,11,30,3,636,211,216,141,1537,1
