0,1,2,3,4,5,6,7,8,9,cluster,timestamps
3245,89,22,626,91,1240,247,199,71,2353,1,248933
3233,94,19,598,79,1224,246,208,84,2324,1,248934
3225,98,10,569,71,1209,237,225,118,2295,1,248935
3222,97,12,540,68,1195,240,222,110,2265,1,248936
3212,101,21,510,58,1181,250,206,74,2236,1,248937
3199,113,20,480,45,1167,250,215,85,2206,1,248938
3192,123,19,450,38,1155,248,222,95,2177,1,248939
3182,134,18,420,28,1142,245,229,105,2148,1,248940
3178,184,14,390,101,1131,223,249,156,2118,1,248941
3183,226,18,360,106,1120,192,254,194,2089,1,248942
3192,233,16,330,115,1110,191,253,196,2060,1,248943
3197,192,9,300,120,1101,220,248,162,2030,1,248944
3064,121,19,0,0,927,249,221,92,1710,2,248945
3059,166,12,30,-10,912,230,244,143,1681,2,248946
3061,205,13,60,-14,899,212,252,172,1652,2,248947
3065,213,13,90,-10,886,208,252,177,1624,2,248948
3068,212,10,120,-7,872,211,250,173,1595,2,248949
3071,234,12,150,-4,859,199,251,188,1566,2,248950
3079,248,16,180,3,847,184,250,202,1537,2,248951
3087,247,14,210,11,836,189,250,197,1509,2,248952
3093,245,13,240,17,825,194,250,193,1480,2,248953
3099,238,10,270,23,816,201,249,185,1452,2,248954
3102,215,8,300,26,808,213,248,171,1423,2,248955
3104,185,8,330,28,800,222,246,158,1395,2,248956
3103,153,13,360,27,794,235,240,134,1366,2,248957
3098,138,20,390,22,789,246,228,100,1338,2,248958
2821,179,23,323,59,661,222,247,145,576,5,248959
2822,178,22,330,67,660,223,246,144,558,5,248960
2820,174,21,331,-2,660,227,245,140,541,5,248961
2819,169,20,324,-3,660,231,244,136,525,5,248962
2812,158,22,295,-10,660,238,237,117,497,5,248963
2800,144,21,277,-22,660,244,231,106,474,5,248964
2794,144,19,272,-28,661,243,233,110,466,5,248965
2783,147,19,270,-39,666,242,235,114,454,5,248966
2777,144,19,270,-45,671,243,233,111,451,5,248967
2771,138,18,272,-51,677,245,231,107,450,5,248968
2764,127,17,277,-58,684,246,226,102,451,5,248969
2756,113,16,256,91,663,246,222,100,454,5,248970
2748,94,17,228,83,633,244,213,93,459,5,248971
2678,112,20,85,21,454,250,215,85,525,2,248972
2669,114,17,67,16,424,247,220,95,541,2,248973
2661,111,15,42,8,395,245,222,102,558,2,248974
2653,103,11,30,0,365,239,225,115,576,2,248975
2648,79,8,30,4,335,231,226,128,595,2,248976
2644,34,9,0,0,306,219,221,138,616,2,248977
2642,3,13,30,-1,277,201,214,149,636,2,248978
2643,352,18,60,-4,247,186,206,157,658,2,248979
2646,349,20,60,4,218,178,202,159,680,2,248980
2648,352,20,67,12,190,180,201,155,703,2,248981
2649,356,18,85,16,162,188,205,152,726,2,248982
2650,352,14,108,15,134,194,214,158,750,2,248983
2652,356,10,124,21,108,204,222,156,730,2,248984
2737,322,19,323,-17,849,168,217,187,1181,2,248985
2743,336,18,295,-11,870,177,212,173,1154,2,248986
2743,336,18,268,-11,891,177,212,173,1128,2,248987
2752,337,17,242,-2,912,180,215,172,1101,2,248988
2754,354,16,216,0,933,192,211,155,1075,2,248989
2755,354,14,192,0,955,196,214,156,1050,2,248990
2754,351,11,170,0,976,201,222,159,1024,2,248991
2755,351,9,150,0,997,204,225,159,999,2,248992
2756,352,8,134,1,1018,206,226,158,973,2,248993
2757,2,7,124,2,1040,211,227,154,949,2,248994
2756,18,6,120,1,1062,216,227,149,924,2,248995
2755,39,7,120,0,1084,221,225,140,900,2,248996
2752,56,10,120,21,1106,227,218,124,876,2,248997
2746,63,13,108,15,1129,231,214,113,853,2,248998
2740,72,13,95,9,1153,234,215,111,830,2,248999
2733,79,12,90,2,1176,236,218,112,807,2,249000
2727,83,11,90,-3,1200,235,221,116,785,1,249001
2721,90,10,90,-9,1224,236,224,118,764,1,249002
2715,97,11,85,10,1249,239,224,114,743,1,249003
2702,94,11,30,6,1298,238,223,115,703,5,249004
2695,51,6,30,0,1348,223,227,139,666,5,249005
2693,48,7,42,1,1374,223,225,138,649,2,249006
2690,52,8,60,0,1398,225,223,132,633,2,249007
2686,47,8,67,1,1421,223,222,133,618,2,249008
2683,45,9,85,2,1442,223,221,133,604,2,249009
2680,59,11,95,2,1464,228,218,121,591,2,249010
2673,72,14,108,-1,1486,235,213,106,579,1,249011
2665,78,15,90,23,1507,238,211,99,569,1,249012
2657,82,14,60,13,1530,239,214,103,560,1,249013
2651,83,10,30,5,1552,234,223,120,553,1,249014
2646,55,4,0,0,1575,222,231,145,547,1,249015
2647,320,4,0,0,1598,209,236,165,543,1,249016
2649,290,10,30,4,1621,193,239,185,541,2,249017
2657,283,15,60,12,1645,178,240,201,540,2,249018
2664,281,17,90,19,1668,170,239,208,541,2,249019
2676,281,19,120,31,1692,166,239,211,543,2,249020
2684,282,18,150,39,1716,169,238,208,547,2,249021
2694,284,15,175,-5,1740,176,239,202,553,2,249022
2701,288,13,162,1,1765,183,239,195,560,2,249023
2706,294,11,153,-9,1789,189,237,189,569,2,249024
2712,300,11,150,-3,1814,188,235,188,579,2,249025
2716,304,13,134,0,1839,185,233,188,591,2,249026
2723,308,13,124,-4,1864,184,232,188,604,2,249027
2727,309,14,108,0,1889,182,230,188,618,2,249028
2734,312,14,95,6,1914,183,229,187,633,2,249029
2738,318,13,85,0,1940,186,228,182,649,2,249030
2743,324,12,67,5,1965,189,227,177,666,5,249031
2746,328,12,60,8,1991,192,226,174,684,5,249032
2749,327,11,60,11,2016,193,228,174,703,5,249033
2756,323,10,42,3,2058,194,230,175,743,5,249034
2760,340,9,30,7,2079,201,227,165,764,5,249035
2758,315,9,0,0,2100,196,233,176,785,5,249036
2764,280,14,0,0,2122,181,241,199,807,5,249037
2772,262,13,30,8,2143,189,246,196,830,5,249038
2786,254,16,42,7,2188,181,249,204,876,2,249039
2796,256,19,67,17,2210,173,248,211,900,2,249040
2808,260,20,85,26,2232,167,246,215,924,2,249041
2818,266,21,108,36,2255,161,244,218,949,2,249042
2830,271,23,127,43,2278,152,240,223,973,2,249043
2844,275,21,150,57,2281,159,240,218,999,2,249044
2853,276,19,170,55,2254,167,241,212,1024,2,249045
2863,271,18,192,65,2227,170,243,211,1050,2,249046
2872,268,19,212,64,2201,169,244,213,1075,2,249047
2883,268,16,212,2,2174,176,244,206,1101,2,249048
2889,273,14,210,-17,2148,182,243,200,1128,2,249049
2898,278,16,201,-8,2121,176,241,204,1154,2,249050
2908,282,15,190,1,2095,179,240,201,1181,2,249051
2915,284,12,182,8,2069,187,240,192,1207,2,249052
2920,278,8,180,13,2043,197,242,184,1234,2,249053
2922,263,10,180,15,2017,195,245,189,1261,2,249054
2929,257,16,175,-1,1991,181,248,205,1289,2,249055
2939,243,16,162,8,1965,188,251,199,1316,2,249056
2945,221,15,153,14,1940,200,253,186,1343,2,249057
2950,217,17,150,19,1914,200,254,186,1371,2,249058
2956,220,16,150,25,1889,200,253,186,1398,2,249059
2962,227,12,150,31,1864,202,251,184,1426,2,249060
2966,234,10,150,35,1839,202,250,184,1454,2,249061
2970,216,8,150,39,1814,212,248,172,1482,2,249062
2970,198,8,150,39,1789,218,247,164,1510,2,249063
2971,219,7,150,36,1765,212,247,171,1538,2,249064
2973,236,7,150,33,1740,208,246,176,1566,2,249065
2979,238,8,150,35,1716,207,247,178,1594,2,249066
2983,231,7,150,36,1692,210,246,174,1622,2,249067
2985,201,6,150,34,1668,218,245,163,1651,2,249068
2984,190,7,150,30,1643,220,245,160,1679,2,249069
2985,177,5,134,14,1616,222,243,155,1708,2,249070
2983,152,5,108,12,1588,226,240,149,1736,2,249071
2983,116,6,85,12,1560,231,234,137,1765,2,249072
2976,79,10,67,5,1532,234,222,119,1793,2,249073
2970,8,5,60,0,1505,214,230,153,1822,2,249074
2977,293,13,60,6,1477,182,237,194,1851,2,249075
2986,295,16,67,15,1450,172,234,201,1879,2,249076
2993,300,19,85,20,1423,164,229,204,1908,2,249077
3003,296,18,108,32,1396,166,231,205,1937,2,249078
3011,289,13,134,34,1369,183,238,195,1966,2,249079
3016,277,10,162,41,1342,194,242,188,1994,2,249080
3021,262,9,190,45,1315,198,245,185,2023,2,249081
3026,254,7,210,53,1288,204,245,179,2016,2,249082
3028,249,6,210,43,1262,207,244,175,1996,2,249083
3031,238,6,210,48,1235,209,245,174,1976,1,249084
3033,249,6,210,47,1209,207,244,175,1956,1,249085
3037,278,3,210,48,1183,210,240,168,1936,1,249086
3038,0,1,210,46,1158,217,236,156,1917,1,249087
3036,284,2,212,40,1132,214,239,163,1898,1,249088
3040,285,7,218,39,1107,202,240,178,1879,1,249089
3045,287,9,228,39,1082,196,240,183,1860,1,249090
3050,290,6,242,39,1055,202,239,176,1842,1,249091
3052,309,3,258,38,1026,211,237,165,1824,1,249092
3050,10,4,342,32,911,215,231,153,1756,2,249093
3049,36,4,361,31,882,220,230,147,1739,2,249094
3049,23,4,365,62,854,218,231,151,1724,2,249095
3049,353,4,371,62,825,213,233,158,1708,2,249096
3048,37,20,256,100,324,215,191,104,1495,2,249097
3041,45,21,228,93,309,220,189,94,1489,2,249098
3032,55,22,201,84,295,227,186,81,1485,2,249099
3020,57,22,175,72,285,229,187,81,1481,2,249100
3011,53,21,150,63,277,226,191,88,1478,2,249101
3002,54,20,127,44,272,227,192,89,1475,2,249102
2992,56,19,108,34,270,229,197,94,1473,2,249103
2984,51,17,95,26,270,226,200,101,1471,2,249104
2977,20,14,90,19,270,209,209,134,1470,2,249105
2979,357,17,95,21,270,192,208,152,1470,2,249106
2979,2,20,108,21,272,189,199,144,1470,2,249107
2979,356,20,127,21,277,183,199,150,1471,2,249108
2981,343,19,150,33,285,179,208,166,1473,2,249109
2986,344,16,170,43,295,186,213,165,1475,2,249110
2985,357,14,175,-5,309,198,214,154,1478,2,249111
2987,14,12,162,16,323,209,216,143,1481,2,249112
2983,39,13,150,27,335,220,212,124,1485,2,249113
2977,46,15,127,21,350,224,207,114,1489,2,249114
2971,52,14,108,20,362,226,208,112,1495,2,249115
2965,67,14,85,14,376,233,211,106,1500,2,249116
2957,80,16,67,16,391,240,210,95,1507,2,249117
2948,85,17,42,7,408,242,208,89,1513,2,249118
2937,85,16,30,8,426,242,210,94,1521,2,249119
2929,84,15,0,0,446,240,213,100,1529,2,249120
2921,69,12,0,0,457,233,216,113,1537,2,249121
2918,27,11,30,-4,470,216,216,136,1546,2,249122
2917,13,14,30,3,484,205,209,139,1556,2,249123
2915,21,16,42,5,497,208,205,130,1566,2,249124
2912,14,14,67,8,510,206,210,140,1577,2,249125
2913,10,13,85,16,525,206,213,144,1588,2,249126
2910,22,14,95,19,541,210,208,132,1599,2,249127
2906,15,15,108,19,558,206,209,138,1611,2,249128
2905,345,16,127,16,576,188,214,163,1624,2,249129
2911,330,20,150,29,592,168,211,180,1637,2,249130
2917,337,20,170,36,607,172,208,173,1650,2,249131
2919,343,19,190,46,624,180,208,166,1664,2,249132
2922,339,19,201,55,642,176,209,170,1678,2,249133
2926,350,19,216,61,661,182,204,158,1693,2,249134
2925,353,21,228,66,680,180,199,154,1708,2,249135
2929,348,22,242,68,700,174,199,160,1724,2,249136
2930,354,20,256,73,721,182,200,152,1739,2,249137
2931,353,20,268,73,743,181,201,154,1756,2,249138
2933,349,20,283,79,764,178,202,159,1772,2,249139
2935,348,20,300,82,785,178,203,160,1789,2,249140
2937,348,20,319,90,807,177,202,160,1806,2,249141
2940,350,21,330,95,830,178,200,158,1824,2,249142
2942,352,21,323,73,853,179,199,155,1842,2,249143
2944,346,20,295,75,870,176,203,163,1860,2,249144
2948,344,19,268,79,870,179,207,165,1879,2,249145
2950,358,16,242,92,871,193,209,152,1864,2,249146
2949,27,14,216,91,872,213,208,128,1834,2,249147
2943,59,15,190,85,875,230,207,105,1804,2,249148
2934,87,21,162,76,878,245,202,76,1774,2,249149
2919,106,25,134,75,883,252,202,63,1744,2,249150
2907,118,29,108,63,888,254,200,52,1714,2,249151
2889,122,35,85,45,895,253,189,31,1684,2,249152
2870,127,35,60,26,902,252,194,38,1654,2,249153
2857,125,29,30,13,911,253,204,56,1624,2,249154
2844,107,19,0,0,920,249,213,84,1595,2,249155
2836,50,11,0,0,930,225,215,123,1565,2,249156
2834,18,18,30,1,942,204,201,129,1535,2,249157
2830,6,22,42,4,942,187,191,135,1505,2,249158
2832,345,25,60,6,927,163,192,162,1475,2,249159
2838,339,26,67,25,912,156,193,170,1445,2,249160
2842,345,25,85,35,899,161,191,163,1415,2,249161
2845,343,26,85,13,886,158,190,165,1385,2,249162
2851,339,26,67,19,875,156,194,171,1355,2,249163
2856,339,24,42,7,864,161,198,171,1325,2,249164
2860,351,21,30,11,854,178,199,156,1296,2,249165
2859,351,20,0,0,845,181,203,157,1266,2,249166
2863,328,21,0,0,837,166,212,183,1236,2,249167
2871,316,22,30,8,830,158,216,196,1206,2,249168
2880,306,22,42,0,824,154,221,205,1176,2,249169
2890,292,24,67,10,819,147,227,218,1146,2,249170
2903,279,26,95,23,815,139,232,228,1116,2,249171
2918,269,28,124,16,812,139,237,232,1087,2,249172
2934,260,30,150,32,811,135,240,234,1057,2,249173
2953,256,33,170,31,810,127,239,238,1027,2,249174
2974,252,31,192,52,810,136,243,233,997,2,249175
2989,245,23,212,54,810,168,251,215,967,2,249176
2997,237,16,234,62,811,191,252,196,938,2,249177
3003,236,11,255,55,808,201,250,185,908,2,249178
3006,245,8,277,58,800,204,246,180,878,2,249179
3010,315,3,297,48,794,211,237,164,849,2,249180
3008,13,10,319,46,789,210,219,145,819,2,249181
3007,5,13,342,45,785,202,213,147,789,2,249182
3007,8,12,366,22,782,206,216,147,760,2,249183
3006,33,13,391,21,781,217,212,128,730,2,249184
3000,40,14,417,5,780,220,208,120,700,2,249185
2996,31,14,443,1,780,216,209,126,671,2,249186
2992,21,14,467,-15,765,210,210,134,641,2,249187
2991,15,14,488,-16,745,207,210,138,612,2,249188
2988,21,15,509,-31,726,208,206,132,582,2,249189
2985,25,16,531,-34,708,211,204,126,553,2,249190
2980,22,15,551,-52,691,209,207,131,524,2,249191
2979,21,15,525,12,674,208,206,131,495,2,249192
2975,20,17,499,8,659,206,202,129,466,2,249193
2973,19,19,474,6,644,203,198,127,437,2,249194
2968,22,19,450,1,631,205,197,123,408,2,249195
2965,13,17,426,-1,618,201,203,136,379,2,249196
2964,13,17,402,-2,607,201,203,136,351,2,249197
2961,18,19,376,-5,598,202,198,127,323,2,249198
2958,20,19,350,6,589,204,197,125,295,2,249199
2954,19,17,324,2,582,206,203,130,268,2,249200
2952,11,16,300,19,577,202,206,139,242,2,249201
2951,13,17,277,18,573,202,204,136,216,2,249202
2948,31,18,255,15,571,213,198,116,192,2,249203
2941,43,19,228,24,570,220,195,103,170,2,249204
2934,48,19,201,17,570,224,196,99,150,2,249205
2926,55,19,175,27,571,228,195,92,134,2,249206
2917,57,19,150,18,573,230,197,94,124,2,249207
2910,60,18,127,11,577,231,199,94,120,2,249208
2900,64,19,108,14,582,234,197,88,124,2,249209
2890,63,18,85,4,589,233,200,92,134,2,249210
2882,60,16,67,-3,598,231,206,103,150,2,249211
2877,55,13,60,-8,607,228,212,115,170,2,249212
2872,53,15,42,1,612,227,207,110,192,2,249213
2863,52,21,30,10,618,226,191,89,216,2,249214
2853,47,23,0,0,626,221,184,87,242,1,249215
2845,39,20,0,0,636,217,192,102,268,1,249216
2839,39,18,0,0,646,218,198,110,295,2,249217
2833,38,17,30,1,658,218,200,112,323,2,249218
2827,19,16,42,1,671,207,204,131,351,2,249219
2827,1,17,67,10,685,193,205,148,379,2,249220
2827,358,19,85,16,700,187,202,149,408,2,249221
2828,354,21,108,25,716,181,199,153,437,2,249222
2830,351,22,127,26,732,176,197,156,466,2,249223
2832,354,21,150,34,750,180,198,153,495,2,249224
2832,6,19,170,41,768,193,199,140,524,2,249225
2830,20,19,192,46,787,203,196,125,553,2,249226
2825,26,20,212,47,807,206,192,115,582,2,249227
2820,25,19,234,49,828,207,196,119,612,2,249228
2816,35,18,255,49,849,215,197,112,641,2,249229
2808,43,19,268,43,870,220,194,102,671,2,249230
2802,29,18,283,38,891,211,198,118,700,2,249231
2799,18,18,295,42,912,202,198,128,730,2,249232
2796,14,19,309,44,934,200,199,131,760,2,249233
2794,21,20,324,44,957,203,194,122,789,2,249234
2788,20,21,342,50,979,200,190,120,819,2,249235
2786,8,21,361,47,1003,191,193,135,849,2,249236
2785,8,22,361,171,1026,190,192,133,878,2,249237
2782,2,24,339,159,1050,180,187,139,908,2,249238
2781,19,25,297,141,1099,192,178,112,967,2,249239
2775,27,26,277,135,1123,200,176,101,997,2,249240
2768,26,25,255,120,1148,199,177,103,1027,2,249241
2763,19,25,234,115,1173,193,179,112,1057,2,249242
2755,4,25,192,104,1224,179,184,135,1116,2,249243
2758,357,25,170,102,1250,172,186,145,1146,2,249244
2757,17,26,150,101,1276,188,175,113,1176,2,249245
2749,35,30,127,87,1302,201,159,75,1206,2,249246
2737,48,34,108,75,1321,211,148,46,1236,2,249247
2720,57,36,85,51,1341,219,142,27,1266,2,249248
2700,60,33,60,31,1360,224,152,35,1296,2,249249
2685,53,24,30,13,1380,226,182,77,1325,2,249250
2682,320,11,0,0,1421,191,229,178,1385,6,249251
2684,306,8,30,2,1442,198,236,178,1415,2,249252
2686,272,17,42,-3,1464,173,243,208,1445,2,249253
2701,265,30,60,11,1486,131,237,236,1475,2,249254
2722,259,31,67,19,1507,133,240,235,1505,2,249255
2738,252,29,85,23,1530,144,244,230,1535,2,249256
2755,251,31,95,40,1552,138,243,233,1565,2,249257
2773,251,31,108,38,1559,137,243,233,1595,2,249258
2790,253,31,124,45,1554,135,242,234,1624,2,249259
2808,254,31,134,63,1549,135,242,234,1654,2,249260
2824,252,27,150,64,1544,150,246,226,1684,2,249261
2837,245,22,162,70,1541,170,251,213,1714,2,249262
2846,235,19,175,79,1537,185,253,202,1744,2,249263
2853,232,19,182,72,1535,186,253,200,1774,2,249264
2862,234,19,190,71,1533,184,253,202,1804,2,249265
2871,239,18,201,80,1531,185,252,202,1834,2,249266
2880,239,11,212,76,1530,200,249,186,1864,2,249267
2881,244,8,218,77,1507,204,247,181,1894,2,249268
2887,256,7,228,78,1482,204,245,179,1924,2,249269
2887,278,2,242,78,1456,214,239,162,1954,2,249270
2888,236,2,247,69,1431,216,240,162,1984,2,249271
2890,172,3,256,66,1406,222,241,155,2014,2,249272
2888,158,4,268,60,1381,225,240,150,2044,2,249273
2888,135,3,270,60,1357,224,238,150,2073,2,249274
2885,63,1,272,46,1332,220,236,153,2103,2,249275
2886,270,0,277,41,1308,217,238,158,2133,2,249276
2222,358,17,30,-6,85,192,206,150,751,2,249277
2227,336,26,30,8,108,152,194,175,721,2,249278
2238,323,32,42,22,127,125,189,195,691,2,249279
2252,317,33,67,37,150,118,192,205,661,2,249280
2265,321,28,85,54,175,137,200,196,631,2,249281
2272,335,24,108,65,201,160,200,176,601,2,249282
2276,352,25,134,77,228,169,189,152,571,2,249283
2274,356,28,162,82,256,163,178,144,541,2,249284
2277,0,30,190,88,285,162,170,134,511,2,249285
2276,10,30,218,96,313,172,164,115,481,2,249286
2272,14,30,247,89,342,178,165,110,451,2,249287
2266,7,27,277,93,371,177,176,127,421,2,249288
2267,5,25,297,98,400,178,182,133,391,2,249289
2264,2,25,319,99,430,176,183,137,361,2,249290
2266,349,25,339,101,459,165,189,156,331,2,249291
2270,352,23,361,114,488,174,194,154,301,2,249292
2270,350,21,376,116,518,177,199,157,272,2,249293
2274,0,20,391,128,547,186,198,146,242,2,249294
2263,13,22,400,119,607,193,190,128,182,6,249295
2267,9,17,418,123,666,199,205,140,124,6,249296
2263,32,9,420,123,722,218,220,137,67,6,249297
2251,54,16,420,118,663,228,203,104,30,6,249298
2243,47,18,421,113,633,223,199,104,42,6,249299
2237,43,17,424,111,603,221,201,110,67,6,249300
2230,45,17,430,107,573,222,200,106,95,6,249301
2222,32,18,437,101,543,213,198,114,124,6,249302
2219,30,22,446,91,514,207,186,106,153,6,249303
2210,28,24,421,160,484,202,180,103,182,6,249304
2206,15,23,391,156,454,193,185,122,212,6,249305
2203,22,25,361,151,424,197,179,109,242,6,249306
2197,33,28,331,147,395,202,166,85,272,6,249307
2187,31,30,301,137,365,198,161,83,301,6,249308
2179,32,30,272,129,335,197,160,81,331,6,249309
2169,42,32,242,119,306,206,153,60,361,6,249310
2154,47,33,212,103,277,211,151,51,391,6,249311
2126,59,32,153,75,218,225,155,39,451,6,249312
2108,67,32,124,59,190,232,159,35,481,6,249313
2091,64,27,95,40,162,233,176,58,511,6,249314
2081,61,24,67,29,134,232,184,72,541,6,249315
2101,297,32,124,58,170,116,211,226,738,3,249316
2143,288,36,120,66,212,99,210,238,685,3,249317
2162,288,38,124,85,234,92,207,240,659,3,249318
2210,281,36,150,133,283,101,217,242,607,3,249319
2250,271,23,162,160,335,152,240,223,558,3,249320
2261,263,13,170,23,362,186,246,199,534,3,249321
2263,241,10,150,25,390,202,248,184,511,3,249322
2267,240,14,134,29,418,192,251,195,488,3,249323
2273,245,17,124,-1,446,184,251,202,467,3,249324
2281,251,17,108,6,474,180,250,206,446,3,249325
2289,261,18,85,-8,503,172,247,211,426,3,249326
2300,273,20,67,2,532,164,241,215,408,3,249327
2313,286,18,42,0,560,166,236,209,391,3,249328
2322,301,15,30,9,589,176,232,196,376,3,249329
2326,315,15,30,13,618,180,227,187,362,3,249330
2330,327,16,0,0,646,181,221,179,351,3,249331
2332,327,18,0,0,674,174,217,182,342,3,249332
2339,314,21,0,0,702,160,218,197,335,3,249333
2349,313,19,0,0,731,165,222,195,331,3,249334
2354,314,15,30,8,759,177,226,189,330,3,249335
2370,321,13,0,0,799,187,227,180,335,3,249336
2278,41,14,0,0,666,221,209,120,534,3,249337
2279,351,16,30,4,663,190,212,158,558,3,249338
2282,351,15,42,11,661,192,213,158,582,3,249339
2281,351,10,67,16,660,202,223,159,607,3,249340
2282,343,6,95,20,660,207,230,162,633,3,249341
2283,334,6,124,27,660,206,232,164,612,3,249342
2287,45,2,175,59,660,220,234,150,553,3,249343
2285,100,4,201,62,660,227,234,142,524,3,249344
2281,111,6,228,76,661,230,234,137,495,3,249345
2278,125,8,256,81,663,233,235,134,466,3,249346
2063,120,13,0,0,933,241,229,115,192,4,249347
2077,306,33,30,20,997,112,200,219,268,3,249348
2098,295,39,60,41,1019,87,198,235,295,3,249349
2123,292,37,90,65,1041,95,204,236,323,3,249350
2141,299,26,120,83,1064,139,220,217,351,3,249351
2148,28,9,150,90,1087,217,220,138,379,3,249352
2134,79,26,170,82,1110,243,183,53,408,3,249353
2117,74,29,150,65,1087,239,173,45,437,3,249354
2103,38,22,134,51,1064,213,185,97,466,3,249355
2104,354,28,124,52,1041,163,180,147,495,3,249356
2107,350,33,120,55,1019,142,165,148,524,3,249357
2110,350,37,120,58,997,131,154,145,553,3,249358
2116,347,41,120,44,976,113,143,146,582,3,249359
2123,350,42,108,51,955,113,135,137,612,3,249360
2119,18,34,67,34,912,172,149,94,671,3,249361
2113,8,27,42,10,892,178,175,124,700,3,249362
2113,332,24,30,10,872,156,202,180,726,3,249363
2124,296,27,0,0,849,134,220,221,700,3,249364
2142,273,33,30,21,824,118,229,240,674,3,249365
2165,264,36,42,23,799,109,229,244,649,3,249366
2187,261,37,67,45,774,108,230,245,624,3,249367
2209,263,36,95,67,750,111,231,244,600,3,249368
2228,267,34,124,54,726,115,230,242,576,3,249369
2250,270,26,150,76,703,143,238,229,553,3,249370
2259,288,12,175,85,680,186,239,192,531,3,249371
2262,337,12,201,53,658,193,223,169,509,3,249372
2263,340,21,228,54,636,172,205,170,488,3,249373
2269,341,25,255,31,616,160,195,169,469,3,249374
2273,353,23,277,35,594,173,192,152,450,3,249375
2272,351,21,300,34,573,179,200,156,433,3,249376
2277,339,18,324,39,552,178,211,170,417,3,249377
2280,14,13,350,42,531,207,213,141,402,3,249378
2275,73,22,376,37,509,239,194,74,390,3,249379
2260,85,33,402,22,488,245,164,21,379,3,249380
2234,88,39,430,-55,469,244,149,0,371,3,249381
2207,94,37,426,257,450,248,159,0,365,3,249382
2187,103,36,400,243,424,252,171,0,361,3,249383
2166,108,35,371,222,395,254,178,21,360,3,249384
2131,110,29,313,191,335,254,194,45,365,3,249385
2116,111,32,285,176,306,254,188,35,371,3,249386
2098,106,35,256,157,277,253,175,18,379,3,249387
2075,98,35,228,140,247,251,169,16,390,3,249388
2056,87,32,201,123,218,247,170,27,402,3,249389
2037,79,30,175,103,190,242,172,37,417,3,249390
2019,65,30,150,88,162,232,166,45,433,3,249391
2009,45,32,124,80,134,210,153,56,450,3,249392
1998,43,36,95,69,108,202,140,45,469,3,249393
1980,53,39,67,48,85,210,131,21,488,3,249394
1960,58,38,42,29,67,217,135,19,509,3,249395
1940,58,31,30,9,42,225,161,46,531,3,249396
1926,34,14,0,0,30,217,209,124,553,3,249397
1925,333,13,0,0,30,189,223,173,576,3,249398
1930,335,23,0,0,30,163,203,176,600,3,249399
1940,333,33,0,0,30,126,178,179,624,3,249400
1953,331,39,30,26,42,104,163,181,649,3,249401
1967,335,39,42,34,67,105,158,173,674,3,249402
1974,340,38,67,47,85,115,157,164,700,3,249403
1982,338,37,85,56,95,117,163,169,726,3,249404
1991,333,36,95,64,108,116,169,179,716,3,249405
2002,333,37,108,80,127,114,168,179,691,3,249406
2013,340,37,120,84,150,117,160,165,666,3,249407
2019,351,37,124,99,162,131,153,143,642,3,249408
2020,7,35,134,97,175,157,151,114,618,3,249409
2014,18,33,150,85,190,176,153,95,595,3,249410
2008,16,30,162,74,201,180,165,107,573,3,249411
2004,351,27,175,84,216,162,183,152,552,3,249412
2012,327,31,190,88,234,132,190,190,531,3,249413
2024,318,34,201,99,255,114,188,203,511,3,249414
2040,317,35,212,119,234,111,187,204,492,3,249415
2052,331,31,192,131,216,132,184,182,474,3,249416
2057,360,31,175,136,201,159,167,133,458,3,249417
2053,20,32,162,143,190,179,154,93,443,3,249418
2045,44,35,150,135,175,204,144,49,430,3,249419
2026,59,38,127,106,162,218,134,15,418,3,249420
2006,67,37,108,86,150,228,141,12,408,3,249421
1985,77,37,85,66,120,238,148,8,400,3,249422
1962,83,40,67,43,90,240,142,0,395,3,249423
1936,84,38,42,28,60,242,149,0,391,3,249424
1917,83,16,30,9,30,241,211,96,390,3,249425
1969,301,41,67,68,95,81,188,230,256,3,249426
2009,304,43,124,123,153,71,177,226,201,3,249427
2057,305,44,182,163,212,66,174,226,150,3,249428
2079,311,40,212,186,242,86,178,215,127,3,249429
2095,324,34,242,205,268,119,184,194,108,3,249430
2103,340,31,268,218,295,139,178,167,95,3,249431
2107,337,33,295,215,323,129,174,172,90,3,249432
2118,317,37,323,234,335,103,182,205,95,3,249433
2138,301,40,306,116,342,83,189,230,108,3,249434
2164,294,42,277,142,351,76,192,238,127,3,249435
2189,296,38,247,167,362,90,198,233,150,3,249436
2206,328,23,218,184,376,158,207,185,175,3,249437
2200,43,27,190,168,390,213,169,75,201,6,249438
2183,54,35,162,138,402,215,143,33,228,6,249439
2164,49,37,134,104,417,207,136,33,256,6,249440
2148,41,38,108,73,433,197,133,41,285,6,249441
2134,37,38,85,43,450,190,131,48,313,6,249442
2121,23,34,60,30,469,180,148,84,342,6,249443
2119,354,27,30,5,488,164,180,146,371,6,249444
2125,325,24,0,0,509,152,205,188,400,6,249445
2135,306,27,30,21,531,137,214,212,430,6,249446
2150,310,28,42,7,552,134,209,209,459,6,249447
2160,346,26,67,17,573,160,189,160,488,6,249448
2156,22,33,95,13,594,181,152,88,518,6,249449
2133,19,34,150,-47,636,174,148,90,577,6,249450
2131,2,31,175,-49,658,162,166,129,607,6,249451
2132,8,28,201,-48,680,176,173,123,636,6,249452
2126,24,29,228,-54,703,190,164,95,666,6,249453
