0,1,2,3,4,5,6,7,8,9,cluster,timestamps
3036,296,12,272,10,616,186,236,190,840,1,487045
3040,289,10,277,14,636,192,239,187,841,1,487046
3045,272,9,285,19,658,197,243,185,842,1,487047
3049,252,7,295,23,680,205,245,178,845,1,487048
3052,234,4,309,26,703,213,243,168,849,1,487049
3054,108,1,324,28,722,220,237,154,853,1,487050
3053,53,7,342,27,743,224,225,135,859,1,487051
3050,45,13,361,24,764,223,211,120,866,1,487052
3328,175,11,323,63,1678,226,246,151,2975,1,487053
3327,168,12,331,62,1652,229,245,146,2974,1,487054
3326,166,12,335,61,1626,230,244,144,2972,1,487055
3320,142,15,351,59,1574,241,235,119,2938,1,487056
3314,144,16,362,56,1549,241,235,119,2911,1,487057
3310,155,16,376,55,1519,237,240,128,2885,1,487058
3307,160,17,390,52,1489,235,241,131,2858,1,487059
3304,161,19,402,54,1460,235,241,128,2831,1,487060
3300,159,19,417,55,1430,236,240,125,2804,1,487061
3296,162,18,430,55,1401,235,242,131,2778,1,487062
3294,172,15,430,106,1371,229,246,145,2751,1,487063
3294,188,13,424,106,1342,221,249,159,2725,1,487064
3296,208,12,421,108,1312,211,251,173,2698,1,487065
3300,201,11,420,112,1283,215,250,168,2672,1,487066
3300,170,11,420,112,1253,228,245,148,2646,1,487067
3298,161,11,421,110,1224,232,243,141,2620,2,487068
3296,162,12,424,108,1194,232,243,141,2594,2,487069
3294,155,14,430,106,1165,235,241,132,2568,2,487070
3290,153,15,437,102,1136,237,240,130,2542,2,487071
3287,157,14,446,99,1106,235,241,134,2516,2,487072
3284,155,15,454,96,1077,236,240,130,2490,2,487073
3280,159,15,459,92,1048,235,241,132,2465,2,487074
3278,170,16,466,90,1019,230,245,142,2439,2,487075
3277,176,16,466,139,990,227,247,147,2414,2,487076
3277,175,16,459,139,960,227,247,147,2388,2,487077
3276,164,15,454,138,931,233,243,137,2363,2,487078
3272,153,16,451,134,902,238,239,126,2338,2,487079
3268,145,17,446,130,874,241,235,118,2313,2,487080
3262,137,18,437,124,845,244,231,108,2288,2,487081
3255,128,19,430,117,815,247,225,98,2264,2,487082
3246,126,17,424,108,785,246,226,103,2239,2,487083
3240,131,15,421,102,755,243,231,114,2215,2,487084
3234,131,15,420,96,726,243,231,113,2190,2,487085
3228,127,16,420,90,696,245,228,106,2166,2,487086
3220,125,17,420,82,666,246,226,103,2142,2,487087
3213,123,16,420,75,636,245,227,106,2118,2,487088
3206,115,16,420,68,607,245,223,102,2094,2,487089
3198,109,16,420,60,577,246,220,98,2071,2,487090
3190,107,15,420,52,547,245,220,100,2047,2,487091
3182,107,16,420,44,518,246,219,98,2024,2,487092
3173,109,16,420,35,488,245,221,99,2001,2,487093
3166,110,12,421,28,459,241,226,112,1978,2,487094
3160,103,10,424,22,430,237,227,120,1956,2,487095
3155,97,11,430,17,400,238,224,116,1933,2,487096
3149,98,13,424,103,371,241,222,109,1911,2,487097
3142,103,14,395,96,342,242,222,106,1889,2,487098
3135,110,13,365,89,313,242,226,111,1867,2,487099
3129,118,11,335,83,285,240,230,118,1846,2,487100
3124,122,10,306,78,256,238,232,124,1824,2,487101
3092,291,16,134,56,537,174,236,202,1376,1,487102
3097,295,13,162,65,564,184,236,192,1366,1,487103
3104,290,14,190,62,591,180,237,197,1357,1,487104
3111,287,14,218,73,618,180,239,198,1348,1,487105
3118,286,12,247,84,612,185,239,194,1339,1,487106
3124,293,10,277,95,607,191,238,187,1332,1,487107
3129,306,10,306,91,603,192,235,183,1324,1,487108
3134,315,11,330,101,601,192,231,180,1318,1,487109
3138,333,10,300,-8,600,198,228,169,1312,1,487110
3137,343,10,270,-9,601,200,225,163,1307,1,487111
3139,338,11,240,-7,603,196,225,167,1302,1,487112
3141,344,10,210,-5,607,199,224,163,1299,1,487113
3142,343,9,180,-4,612,202,226,163,1296,1,487114
3144,336,9,150,-2,618,201,229,167,1293,1,487115
3146,332,9,120,0,626,199,229,169,1291,1,487116
3148,335,10,90,1,636,198,227,168,1290,1,487117
3150,336,10,60,3,646,197,226,168,1290,1,487118
3153,334,10,30,2,658,197,227,169,1290,1,487119
3155,330,10,0,0,671,196,228,171,1291,1,487120
3159,331,10,0,0,685,197,228,170,1293,1,487121
3161,338,9,30,2,700,201,228,166,1271,1,487122
3163,345,7,60,4,716,206,229,161,1243,1,487123
3163,346,6,85,-2,732,209,231,160,1215,1,487124
3163,349,4,108,-2,750,213,233,158,1187,1,487125
3163,22,3,134,-2,768,218,233,153,1159,1,487126
3162,18,3,162,-6,787,217,233,153,1131,1,487127
3162,4,4,190,-6,807,215,232,155,1103,1,487128
3162,357,4,182,-16,828,213,232,157,1075,1,487129
3162,345,5,153,-16,849,211,232,160,1048,1,487130
3163,332,6,124,-15,865,207,233,165,1020,1,487131
3165,326,7,95,-13,882,203,232,168,993,1,487132
3167,324,8,67,-11,900,200,231,171,966,1,487133
3170,323,10,42,-8,918,195,230,174,939,1,487134
3173,323,11,30,-4,937,191,228,177,912,1,487135
3178,330,11,0,0,957,193,226,172,886,1,487136
3180,337,11,30,2,977,196,225,168,860,1,487137
3182,338,11,60,4,997,195,224,168,834,1,487138
3184,339,12,90,6,1018,195,223,167,808,1,487139
3186,340,12,120,8,1040,195,223,166,782,1,487140
3188,342,12,150,10,1061,194,221,165,757,1,487141
3190,344,12,180,12,1082,195,220,164,732,1,487142
3192,347,12,210,14,1104,197,221,161,708,1,487143
3193,352,11,240,15,1126,200,221,159,684,1,487144
3194,357,10,270,16,1149,204,221,155,661,1,487145
3193,9,10,300,15,1172,209,221,149,638,1,487146
3192,18,9,330,6,1195,213,221,144,616,1,487147
3190,30,8,300,4,1218,218,223,140,594,1,487148
3188,42,6,270,2,1242,221,227,141,573,1,487149
3186,60,4,240,0,1266,223,231,144,553,1,487150
3185,135,1,210,0,1290,220,238,155,534,1,487151
3187,225,1,180,1,1315,217,239,159,516,1,487152
3184,295,4,150,-1,1340,209,238,169,499,1,487153
3238,339,11,258,49,1224,196,224,167,834,1,487154
3240,12,6,242,41,1194,214,228,151,860,1,487155
3236,37,5,228,37,1165,220,229,145,886,1,487156
3236,358,5,216,37,1136,211,230,156,912,1,487157
3239,34,9,201,40,1106,219,221,138,939,1,487158
3232,47,12,190,33,1077,224,214,123,966,1,487159
3228,29,7,175,29,1048,218,224,142,993,1,487160
3228,71,9,150,28,1019,231,222,124,1020,1,487161
3219,87,12,124,15,990,238,219,109,1048,1,487162
3212,90,10,95,8,960,236,224,118,1075,1,487163
3206,78,7,67,2,931,229,228,132,1103,1,487164
3207,340,6,42,3,902,208,232,162,1131,1,487165
3211,319,10,30,7,874,193,231,177,1159,1,487166
3214,303,12,0,0,845,188,234,187,1187,1,487167
3221,281,7,30,10,816,200,241,180,1215,1,487168
3243,287,25,180,25,674,144,229,222,1142,2,487169
3259,278,28,210,41,646,135,232,230,1115,2,487170
3273,274,24,234,61,618,148,237,225,1087,2,487171
3286,282,17,255,70,591,170,239,208,1060,2,487172
3293,305,9,277,77,564,195,235,181,1033,2,487173
3296,23,5,300,80,537,217,228,148,1006,2,487174
3292,63,12,324,76,510,230,215,116,979,2,487175
3195,282,22,342,74,376,156,236,218,636,1,487176
3205,275,18,371,84,402,170,242,210,658,1,487177
3214,265,16,400,93,430,178,246,205,680,1,487178
3225,240,10,430,104,457,201,249,186,703,1,487179
3224,138,13,459,103,485,239,235,124,726,1,487180
3213,120,20,488,92,513,250,218,87,750,1,487181
3204,114,16,518,83,541,246,223,101,774,1,487182
3199,120,8,547,41,569,234,234,131,799,1,487183
3198,144,10,577,40,598,235,238,133,824,1,487184
3192,131,20,604,34,626,248,224,95,849,1,487185
3181,132,22,631,4,641,249,223,91,875,1,487186
3173,136,14,658,-3,612,241,234,119,900,1,487187
3172,103,11,685,-5,582,238,226,118,927,1,487188
2918,36,4,30,0,979,220,230,147,779,2,487189
2919,334,9,0,0,1006,199,228,168,787,2,487190
2923,342,17,30,4,1033,183,213,167,797,2,487191
2927,339,22,42,14,1060,166,201,170,808,2,487192
2932,339,25,67,26,1087,159,196,171,819,2,487193
2936,341,25,85,35,1115,159,194,168,832,2,487194
2941,340,25,108,44,1142,159,195,170,845,2,487195
2943,2,25,134,64,1198,177,185,138,875,2,487196
2947,358,28,150,66,1226,166,178,141,890,2,487197
2944,14,29,162,67,1254,180,168,112,907,2,487198
2938,23,27,150,65,1282,193,171,102,924,2,487199
2933,31,23,127,51,1310,206,183,103,942,2,487200
2924,46,20,108,42,1338,221,191,96,960,2,487201
2916,50,19,85,35,1366,225,197,98,979,2,487202
2909,45,20,67,28,1395,221,192,97,999,2,487203
2900,41,25,42,21,1423,213,177,85,1019,2,487204
2889,31,25,30,10,1452,203,176,96,1040,2,487205
2884,21,19,0,0,1480,205,197,124,1061,2,487206
2887,210,19,30,6,1566,202,254,182,1126,2,487207
2893,204,23,30,12,1595,201,253,177,1149,2,487208
2899,202,24,42,12,1624,200,253,175,1172,2,487209
2906,207,26,60,19,1652,194,253,181,1187,2,487210
2912,203,26,67,26,1681,197,252,176,1179,2,487211
2918,202,27,85,35,1710,197,252,175,1172,2,487212
2924,208,27,95,41,1739,191,253,183,1165,2,487213
2933,209,21,108,54,1768,200,254,182,1159,2,487214
2934,195,14,120,55,1797,216,251,166,1154,2,487215
2935,200,14,124,56,1826,214,251,169,1150,2,487216
2940,220,18,134,58,1855,196,254,189,1146,2,487217
2948,218,16,150,64,1885,202,253,185,1144,2,487218
2949,225,13,162,61,1914,202,252,185,1142,2,487219
2956,243,15,175,68,1943,189,251,198,1140,2,487220
2962,252,13,190,76,1972,192,248,195,1140,2,487221
2971,274,11,201,83,2001,192,243,191,1140,2,487222
2974,283,8,216,86,2030,199,241,181,1142,2,487223
2977,275,15,234,88,2060,178,242,203,1144,2,487224
2990,291,11,255,100,2089,190,238,188,1146,2,487225
2987,68,3,277,97,2118,222,234,148,1150,2,487226
2987,215,8,297,97,2148,213,247,170,1154,2,487227
2993,213,13,319,103,2177,207,252,178,1159,2,487228
2996,204,13,339,103,2206,213,251,171,1165,2,487229
2999,209,12,335,-47,2236,210,251,175,1172,2,487230
3003,222,15,309,-43,2265,201,253,186,1179,2,487231
3010,223,13,283,-30,2295,203,252,183,1187,2,487232
3012,213,8,258,-28,2324,213,248,171,1195,2,487233
3014,211,8,234,-21,2353,213,248,170,1205,2,487234
3017,210,10,212,-11,2383,212,250,172,1215,2,487235
3020,217,12,192,-8,2412,208,251,178,1226,2,487236
3023,216,9,175,-5,2442,211,249,173,1237,2,487237
3023,243,2,162,-5,2471,215,240,163,1249,2,487238
3026,348,7,153,-8,2501,207,229,160,1261,2,487239
3027,358,11,150,-7,2530,202,219,154,1275,2,487240
3027,333,9,134,-7,2560,200,229,168,1288,2,487241
3031,272,7,124,-3,2589,201,243,181,1302,2,487242
3035,252,9,120,0,2619,200,247,185,1317,2,487243
3040,262,8,120,5,2649,200,245,184,1333,2,487244
3042,283,10,120,7,2678,192,241,188,1348,2,487245
3051,300,10,120,16,2708,192,236,184,1365,2,487246
3051,307,5,120,16,2737,207,237,169,1381,2,487247
3056,274,11,120,16,2767,192,243,191,1398,2,487248
3062,290,16,124,18,2796,172,236,203,1416,2,487249
3070,310,16,134,21,2826,176,228,191,1434,2,487250
3076,315,15,150,23,2856,179,227,187,1452,2,487251
3081,319,15,162,24,2885,180,225,185,1471,2,487252
3086,322,14,175,25,2915,183,225,182,1490,2,487253
3091,318,14,192,27,2945,184,227,183,1510,2,487254
3096,309,18,212,29,2974,167,225,197,1530,2,487255
3105,352,14,228,32,3004,194,214,158,1550,2,487256
3100,12,12,242,25,3034,207,215,143,1570,2,487257
3105,311,13,258,21,3063,184,231,186,1591,2,487258
3110,298,14,277,25,3093,181,235,193,1612,2,487259
3117,286,15,295,30,3123,178,239,200,1634,2,487260
3125,280,15,309,28,3152,177,241,203,1655,2,487261
3133,278,18,324,35,3182,170,240,209,1677,2,487262
3144,279,20,342,32,3212,160,238,216,1699,2,487263
3156,281,20,361,37,3241,162,237,214,1722,2,487264
3166,282,18,382,94,3271,168,238,209,1744,2,487265
3175,278,20,404,-57,3301,161,239,215,1767,2,487266
3188,278,22,424,109,3331,156,238,219,1790,2,487267
3199,278,21,446,116,3360,158,238,217,1813,2,487268
3211,277,19,467,123,3390,167,240,212,1837,2,487269
3219,276,15,488,128,3420,178,242,203,1860,2,487270
3227,274,15,509,133,3449,179,243,203,1884,2,487271
3235,270,17,531,137,3479,173,244,209,1908,2,487272
3245,265,16,551,145,3509,177,245,206,1932,2,487273
3252,251,11,566,149,3539,196,248,189,1956,2,487274
3255,238,9,582,145,3568,204,248,181,1981,2,487275
3259,249,12,600,144,3598,193,249,193,2006,2,487276
3267,253,14,618,148,3628,187,249,199,2030,2,487277
3274,249,12,638,152,3658,194,249,193,2055,2,487278
3279,248,11,655,156,3688,196,248,190,2080,2,487279
3285,252,12,664,160,3717,194,248,192,2105,2,487280
3291,259,14,674,166,3747,185,247,200,2131,2,487281
3300,262,15,685,173,3777,182,246,202,2156,2,487282
3307,266,14,698,180,3807,183,245,201,2182,2,487283
3315,273,15,711,187,3836,180,243,202,2207,2,487284
3323,278,14,725,194,3866,181,242,200,2233,2,487285
3330,280,16,738,200,3896,174,240,205,2259,2,487286
3340,285,15,752,209,3926,176,239,202,2285,2,487287
3346,297,12,765,214,3956,186,236,190,2311,2,487288
3351,301,12,778,213,3985,185,234,189,2337,2,487289
3357,303,13,793,219,4015,185,234,189,2363,2,487290
3362,301,15,808,224,4045,176,232,196,2389,2,487291
3371,301,19,824,232,4075,164,228,203,2416,2,487292
3380,314,16,841,241,4105,174,225,190,2442,2,487293
3384,325,15,858,244,4135,181,222,180,2469,2,487294
3389,321,16,876,247,4164,176,222,185,2496,2,487295
3395,324,17,895,254,4194,175,220,184,2522,2,487296
3433,154,18,518,274,1741,238,239,124,671,7,487297
3429,151,17,513,270,1711,239,238,121,685,7,487298
3424,153,16,503,265,1681,238,239,125,700,7,487299
3421,161,14,495,264,1651,233,242,136,716,7,487300
3419,158,13,488,262,1621,234,242,136,732,7,487301
3416,149,11,484,259,1591,235,239,134,750,7,487302
3413,143,9,481,256,1561,234,238,135,768,7,487303
3410,125,9,470,253,1531,236,234,128,787,7,487304
3405,102,13,457,248,1501,242,222,107,807,7,487305
3387,92,14,437,230,1441,241,217,103,849,7,487306
3381,91,12,430,224,1411,238,221,111,870,7,487307
3374,93,15,424,217,1381,243,215,98,892,7,487308
3364,95,17,421,207,1351,245,212,90,914,7,487309
3355,95,18,420,198,1321,245,211,89,937,7,487310
3345,96,21,420,188,1291,248,204,73,960,7,487311
3332,97,22,420,175,1261,249,204,72,984,7,487312
3322,98,21,420,165,1231,249,207,77,1008,7,487313
3310,102,23,421,153,1201,251,203,67,1032,7,487314
3297,109,26,424,140,1172,253,202,60,1057,7,487315
3284,114,29,430,127,1142,254,197,49,1082,7,487316
3249,123,37,446,92,1082,252,185,25,1132,2,487317
3229,134,35,457,72,1052,249,198,44,1158,2,487318
3218,149,32,470,61,1022,242,219,80,1183,2,487319
3210,154,32,484,53,992,238,223,89,1209,2,487320
3202,150,33,497,45,962,241,217,76,1235,2,487321
3190,146,35,510,33,932,243,211,66,1262,2,487322
3178,152,33,524,21,902,239,219,81,1288,2,487323
3171,156,31,537,16,872,237,225,92,1315,2,487324
3163,156,30,537,155,842,238,227,97,1342,2,487325
3156,157,28,524,151,812,237,230,102,1369,2,487326
3150,156,28,510,148,782,238,230,102,1396,2,487327
3143,157,26,497,141,752,238,233,107,1423,2,487328
3138,160,24,484,138,722,236,237,117,1450,2,487329
3134,162,22,467,134,693,235,239,122,1477,2,487330
3130,162,21,446,130,663,235,240,125,1505,2,487331
3127,164,21,426,127,633,234,241,128,1532,2,487332
3124,163,21,408,125,603,235,240,125,1560,2,487333
3120,157,23,391,126,573,239,236,115,1588,2,487334
3114,152,23,376,120,543,241,233,108,1616,2,487335
3108,154,22,361,114,514,240,235,114,1643,2,487336
3104,162,20,342,110,484,235,241,127,1671,2,487337
3102,163,21,324,112,454,234,240,126,1699,2,487338
3098,155,23,309,108,424,239,235,112,1728,2,487339
3092,145,26,295,102,395,245,226,93,1756,2,487340
3082,140,27,283,91,365,248,221,82,1734,2,487341
3073,139,27,268,82,335,248,220,81,1708,2,487342
3062,136,26,255,71,306,250,218,79,1682,2,487343
3052,130,27,234,61,277,252,213,71,1657,2,487344
3038,130,25,216,47,247,251,216,77,1631,2,487345
3030,135,21,201,42,218,247,226,97,1606,2,487346
3022,133,19,190,36,190,246,228,102,1581,2,487347
2984,27,1,120,2,85,218,236,155,1040,1,487348
2984,62,6,124,3,95,225,228,138,1024,1,487349
2981,329,11,297,12,150,194,227,172,911,1,487350
2984,332,10,319,16,170,196,227,171,902,1,487351
2986,330,10,339,16,190,196,228,171,895,1,487352
2989,326,10,361,21,201,195,229,173,888,1,487353
2992,322,10,382,27,216,194,230,176,883,1,487354
2996,317,11,391,35,228,192,231,179,878,1,487355
3000,313,12,395,46,242,189,231,182,875,1,487356
3005,312,14,400,53,247,182,229,187,870,1,487357
3011,322,14,408,64,256,184,226,181,849,1,487358
3014,345,11,418,70,268,198,222,163,828,1,487359
3014,36,11,430,75,283,219,216,131,807,1,487360
3007,70,15,443,70,300,235,210,102,787,1,487361
2999,79,15,458,64,319,239,211,99,768,1,487362
2991,79,14,474,58,339,238,213,103,750,1,487363
2984,78,16,492,53,361,239,208,94,732,1,487364
2974,81,20,511,43,382,242,201,81,716,1,487365
2963,84,21,531,33,404,244,200,75,700,1,487366
2951,87,20,552,19,426,245,203,79,685,1,487367
2941,88,20,573,15,450,245,204,80,671,1,487368
2930,91,23,592,3,474,248,198,67,658,1,487369
2916,96,26,589,154,499,251,192,54,646,1,487370
2901,102,26,560,139,524,252,195,54,636,1,487371
2887,109,22,532,125,537,251,209,74,626,1,487372
2878,113,19,503,116,525,249,217,87,618,1,487373
2868,110,21,474,106,510,251,211,78,612,1,487374
2856,107,21,446,94,492,250,211,79,607,1,487375
2846,105,17,418,84,469,247,216,91,603,1,487376
2822,314,26,134,53,331,141,209,203,960,1,487377
2833,316,28,150,64,335,135,204,203,984,1,487378
2844,320,28,170,71,342,136,200,198,1008,1,487379
2854,323,28,192,87,351,137,198,194,1032,1,487380
2864,321,29,216,101,362,133,197,197,1057,1,487381
2875,322,29,242,115,376,133,196,196,1082,1,487382
2885,325,27,268,126,391,142,199,191,1107,1,487383
2893,326,24,295,134,408,153,205,188,1132,1,487384
2900,320,22,323,141,426,156,212,193,1158,1,487385
2909,310,24,351,151,446,149,216,204,1183,1,487386
2920,309,24,379,160,467,147,216,206,1209,1,487387
2930,316,23,404,173,488,152,213,198,1235,1,487388
2938,326,21,424,167,511,163,211,185,1262,1,487389
2943,333,18,446,175,534,175,214,176,1288,1,487390
2947,328,14,467,167,558,185,222,177,1315,1,487391
2951,343,9,488,179,576,202,227,163,1342,1,487392
2950,14,7,511,178,595,213,225,149,1360,1,487393
2949,13,9,534,177,616,212,222,148,1341,1,487394
2948,0,11,558,176,631,203,219,153,1321,1,487395
2949,355,14,582,177,644,197,215,155,1302,1,487396
2949,4,16,607,177,659,198,208,146,1284,1,487397
2948,10,17,633,176,674,200,204,138,1266,1,487398
2946,10,16,659,174,691,200,205,139,1249,2,487399
2945,7,15,685,173,708,200,208,143,1231,1,487400
2944,6,15,711,172,726,201,210,145,1215,1,487401
2943,4,14,738,171,745,201,212,148,1199,1,487402
2943,4,13,765,171,765,202,214,148,1183,1,487403
2942,0,12,745,67,768,202,217,152,1168,1,487404
2943,356,11,722,68,745,202,220,155,1154,1,487405
2943,359,10,700,68,722,205,222,154,1140,1,487406
2943,6,9,679,66,700,210,223,151,1127,1,487407
2942,36,10,658,65,679,219,218,133,1115,1,487408
2937,46,13,638,60,658,224,211,119,1103,1,487409
2932,32,11,618,55,638,218,217,134,1092,1,487410
2931,0,9,600,54,618,208,224,154,1082,1,487411
2932,344,10,582,55,600,199,224,163,1072,1,487412
2934,342,13,566,57,582,193,220,166,1063,1,487413
2936,333,15,551,59,566,185,220,173,1055,1,487414
2941,331,13,537,64,551,189,223,174,1048,1,487415
2943,353,10,524,66,537,203,223,158,1041,1,487416
2942,28,10,513,65,524,216,218,137,1036,1,487417
2938,42,11,503,61,513,222,215,127,1031,1,487418
2934,32,9,495,57,503,218,221,139,1027,1,487419
2933,16,7,488,56,495,214,226,148,1024,1,487420
2932,0,7,484,55,488,210,228,155,1008,1,487421
2933,333,8,481,-92,484,202,230,167,994,1,487422
2936,321,9,458,-89,481,197,231,174,979,1,487423
2939,330,8,433,-86,480,201,231,169,966,1,487424
2940,339,7,408,-85,481,204,230,164,953,1,487425
2942,339,8,384,-83,484,203,228,164,942,1,487426
2943,336,9,361,-82,488,199,227,167,930,1,487427
2946,325,11,339,-79,495,192,228,175,920,1,487428
2950,321,12,319,-75,503,189,228,179,911,1,487429
2954,314,13,300,-71,513,184,229,185,902,1,487430
2960,298,16,283,-65,524,173,232,199,895,1,487431
2969,286,18,268,-56,537,166,236,209,888,1,487432
2979,277,23,256,-46,551,153,237,221,883,1,487433
2994,274,25,247,-31,566,146,237,226,878,1,487434
3007,269,23,242,-18,582,156,241,222,875,1,487435
3019,261,20,240,-6,600,168,246,214,872,1,487436
3028,258,16,240,2,618,180,248,205,871,1,487437
3036,268,12,242,10,638,188,245,195,870,1,487438
3041,279,8,247,15,658,199,241,182,871,1,487439
3044,263,6,256,18,679,206,243,175,872,1,487440
3047,232,6,268,21,700,211,245,172,875,1,487441
3049,207,6,283,23,722,216,246,166,878,1,487442
3050,188,7,300,24,745,221,245,159,883,1,487443
3050,162,6,319,24,765,226,242,149,888,1,487444
3048,122,8,339,20,785,233,234,133,895,1,487445
3043,108,9,361,15,806,236,230,125,902,1,487446
3322,176,13,295,57,1664,226,247,150,2946,1,487447
3321,168,14,301,56,1638,230,245,143,2944,1,487448
3319,167,15,306,54,1611,231,244,140,2942,1,487449
3317,160,16,313,56,1585,235,242,132,2941,1,487450
3313,148,18,323,55,1559,241,236,117,2941,1,487451
3307,147,18,335,52,1533,242,235,115,2925,1,487452
3302,153,18,350,47,1507,239,238,122,2898,1,487453
3298,156,19,362,48,1482,238,239,123,2871,1,487454
3293,159,19,376,48,1455,237,239,124,2845,1,487455
3290,162,19,390,49,1426,235,241,129,2818,1,487456
3287,167,17,400,48,1396,231,244,138,2792,1,487457
3286,180,15,400,98,1366,224,248,152,2765,1,487458
3287,195,14,395,99,1337,217,251,165,2739,1,487459
3290,206,14,391,102,1307,211,252,174,2713,1,487460
3294,197,13,390,106,1277,216,251,166,2687,1,487461
3294,172,13,390,106,1248,228,246,148,2661,1,487462
3292,162,13,391,104,1218,232,243,139,2635,2,487463
3290,160,14,395,102,1189,234,242,135,2609,2,487464
3287,154,16,400,99,1159,237,239,127,2583,2,487465
3282,156,16,408,94,1130,236,240,129,2557,2,487466
3280,161,16,418,92,1100,234,242,134,2531,2,487467
3277,155,16,424,89,1071,237,240,128,2506,2,487468
3272,157,16,430,84,1041,236,241,131,2480,2,487469
3270,165,16,437,82,1012,232,244,138,2455,2,487470
3268,173,17,437,130,983,228,246,144,2430,2,487471
3268,176,17,430,130,953,226,247,146,2405,2,487472
3267,170,17,424,129,924,230,245,140,2380,2,487473
3265,158,17,421,127,895,236,241,129,2355,2,487474
3260,148,17,418,122,866,240,236,119,2330,2,487475
3255,141,18,408,117,837,243,233,112,2305,2,487476
3248,134,18,400,110,808,245,229,106,2281,2,487477
3241,130,16,395,103,779,244,229,109,2256,2,487478
3235,130,14,391,97,750,243,231,114,2232,2,487479
3229,128,14,390,91,721,242,231,114,2208,2,487480
3223,122,15,390,85,693,244,227,107,2184,2,487481
3215,120,15,390,77,663,245,226,106,2160,2,487482
3209,120,14,390,71,633,243,228,111,2137,2,487483
3203,115,15,390,65,603,244,225,106,2113,2,487484
3188,111,15,390,50,543,245,222,101,2067,2,487485
3180,109,16,390,42,514,246,219,97,2044,2,487486
3171,108,15,390,33,484,245,221,101,2021,2,487487
3164,108,10,391,26,454,238,228,120,1998,2,487488
3161,100,8,395,23,424,234,229,127,1976,2,487489
3156,91,11,400,18,395,237,223,117,1953,2,487490
3149,91,13,408,11,365,240,218,106,1931,2,487491
3141,94,15,391,95,335,242,217,101,1910,2,487492
3133,98,13,361,87,306,241,221,107,1888,2,487493
3127,104,11,331,81,277,239,226,117,1867,2,487494
3122,110,10,301,76,247,237,230,123,1846,2,487495
3094,288,15,150,54,540,175,237,201,1405,1,487496
3100,292,12,175,64,570,186,238,191,1395,1,487497
3106,288,13,201,74,598,183,239,195,1385,1,487498
3113,285,13,228,71,589,182,239,197,1376,1,487499
3120,285,12,256,82,582,187,240,193,1368,1,487500
3125,285,11,285,91,577,190,240,190,1361,1,487501
3131,287,10,313,102,573,193,240,187,1354,1,487502
3135,289,9,331,-11,571,196,239,183,1347,1,487503
3139,304,7,301,-7,570,201,237,175,1342,1,487504
3142,323,7,272,-4,571,201,233,171,1337,1,487505
3145,328,9,242,-1,573,199,230,170,1332,1,487506
3150,331,10,124,3,598,197,228,170,1321,1,487507
3154,331,10,95,7,607,197,228,170,1320,1,487508
3156,334,9,67,5,618,199,228,168,1320,1,487509
3158,333,9,42,3,631,200,229,168,1320,1,487510
3160,330,8,30,5,644,201,231,169,1319,1,487511
3162,324,7,0,0,659,203,233,169,1290,1,487512
3164,331,5,30,5,674,208,234,164,1262,1,487513
3164,344,3,42,-1,691,213,234,159,1233,1,487514
3165,351,3,67,0,708,214,234,158,1205,1,487515
3165,9,3,95,0,726,216,233,154,1177,1,487516
3164,13,3,124,-4,745,216,233,154,1148,1,487517
3164,4,4,150,-4,765,215,232,155,1120,1,487518
3164,357,4,175,-4,785,213,232,157,1092,1,487519
3164,349,5,180,-14,806,211,232,159,1064,1,487520
3165,343,6,150,-13,824,208,231,161,1036,1,487521
3166,333,6,120,-12,841,205,232,165,1008,1,487522
3168,323,7,90,-10,858,201,233,171,981,1,487523
3171,319,9,60,-7,876,197,232,175,953,1,487524
3174,318,11,30,-4,895,191,230,179,926,1,487525
3182,327,10,0,0,934,197,229,172,872,1,487526
3184,330,9,30,6,955,198,229,170,845,1,487527
3187,329,11,60,9,976,194,227,172,819,1,487528
3190,335,12,90,12,997,193,224,170,793,1,487529
3192,338,13,120,14,1018,192,222,168,767,1,487530
3195,341,13,150,17,1040,192,220,166,741,1,487531
3197,345,13,180,19,1062,195,220,163,716,1,487532
3198,349,12,210,20,1084,197,219,160,691,1,487533
3199,354,12,240,21,1106,200,218,156,666,1,487534
3199,0,12,270,21,1129,203,218,152,642,1,487535
3199,7,12,300,21,1153,205,215,147,618,1,487536
3197,17,13,330,19,1176,209,213,139,595,1,487537
3195,32,12,301,9,1200,217,213,129,573,1,487538
3190,34,10,272,4,1224,219,218,134,552,1,487539
3188,39,9,242,2,1249,221,220,134,531,1,487540
3183,31,6,212,-2,1273,219,228,145,511,1,487541
3184,329,6,182,-1,1298,207,233,165,492,1,487542
3245,4,7,283,46,1209,211,227,153,819,1,487543
3240,32,6,268,41,1188,219,226,144,845,1,487544
3240,28,6,256,41,1159,218,228,146,872,1,487545
3239,0,4,242,40,1130,214,232,156,899,1,487546
3239,37,5,228,40,1100,220,229,146,926,1,487547
3235,47,9,216,36,1071,224,220,130,953,1,487548
3232,39,9,190,32,1041,221,219,133,981,1,487549
3228,68,13,162,24,1012,233,214,111,1008,1,487550
3219,76,14,134,15,983,236,214,106,1036,1,487551
3216,66,10,108,12,953,230,219,121,1064,1,487552
3210,48,7,85,6,924,223,224,136,1092,1,487553
3210,319,5,60,6,895,207,235,167,1120,1,487554
3214,293,8,30,0,866,198,239,180,1148,1,487555
3218,290,8,0,0,837,198,239,181,1177,1,487556
