0,1,2,3,4,5,6,7,8,9,cluster,timestamps
3053,15,21,918,184,2589,196,190,125,1563,2,370931
3050,16,21,924,181,2586,197,191,125,1533,2,370932
3047,10,20,931,178,2584,194,195,134,1503,2,370933
3046,3,20,940,177,2583,189,198,143,1473,2,370934
3046,358,20,949,177,2582,184,198,148,1443,2,370935
3047,355,22,959,178,2581,179,195,150,1413,2,370936
3048,5,22,968,179,2580,185,191,137,1383,2,370937
3045,19,21,977,176,2580,199,189,120,1353,2,370938
3040,31,21,983,171,2580,210,190,109,1323,2,370939
3033,40,20,990,164,2580,217,191,101,1293,2,370940
3026,39,19,997,157,2581,217,194,105,1263,2,370941
3020,37,18,1006,151,2582,216,196,109,1233,2,370942
3014,40,20,1015,145,2583,218,193,103,1203,2,370943
3006,39,20,1025,137,2584,216,191,103,1173,2,370944
3000,35,21,1036,131,2586,213,189,104,1144,2,370945
2993,35,22,1048,124,2589,211,185,99,1114,2,370946
2986,33,23,1060,117,2591,209,183,101,1084,2,370947
2979,25,21,1073,110,2594,205,189,114,1054,2,370948
2976,14,19,1087,111,2597,200,199,131,1024,2,370949
2974,10,16,1100,113,2601,201,206,140,994,2,370950
2973,8,14,1110,207,2605,203,212,145,964,2,370951
2972,354,12,1087,206,2609,200,219,157,934,2,370952
2974,348,9,1064,208,2614,203,225,161,904,2,370953
2974,15,7,1041,208,2619,214,225,148,875,2,370954
2972,26,7,1019,206,2624,217,225,144,845,2,370955
2971,34,7,997,205,2630,219,224,141,815,2,370956
2968,47,9,976,202,2636,223,221,132,785,2,370957
2964,49,10,955,198,2642,224,218,127,755,2,370958
2960,48,11,934,194,2649,224,215,123,726,2,370959
2955,40,11,904,207,2656,221,215,127,696,2,370960
2952,30,12,875,154,2663,216,214,132,666,2,370961
2949,27,13,845,151,2671,214,212,132,636,2,370962
2946,24,13,815,148,2679,213,211,133,607,1,370963
2943,30,14,785,145,2687,215,209,128,577,1,370964
2939,38,14,755,141,2695,219,208,121,547,1,370965
2934,46,14,726,136,2704,224,208,115,518,1,370966
2928,51,15,696,130,2713,226,206,109,488,1,370967
2921,50,16,666,123,2723,225,205,109,459,1,370968
2915,45,15,636,117,2732,223,206,114,430,1,370969
2910,38,14,607,112,2742,219,209,122,400,1,370970
2906,31,13,577,108,2753,216,212,129,371,1,370971
2903,34,14,547,105,2763,217,210,125,342,1,370972
2898,33,15,518,100,2774,216,206,122,313,1,370973
2894,28,16,488,96,2785,212,204,124,285,1,370974
2890,21,16,459,92,2797,208,204,129,256,1,370975
2888,18,15,430,90,2809,207,206,133,228,1,370976
2885,23,14,400,87,2821,211,209,132,201,1,370977
2882,27,11,371,84,2833,215,217,137,175,1,370978
2880,37,5,342,82,2845,220,229,146,150,1,370979
2879,97,9,313,81,2858,236,227,122,127,2,370980
2870,97,21,285,72,2871,249,205,74,108,2,370981
2856,97,23,256,58,2885,250,200,66,95,2,370982
2845,101,20,228,47,2898,248,210,81,90,2,370983
2835,106,15,201,37,2912,245,220,99,95,2,370984
2829,107,13,175,31,2926,241,224,110,108,2,370985
2822,100,15,150,24,2940,244,218,100,127,2,370986
2813,92,18,124,15,2955,245,210,88,150,2,370987
2803,85,19,95,18,2962,244,203,81,175,2,370988
2792,76,19,67,7,2958,240,202,85,201,2,370989
2783,59,12,42,-1,2955,229,214,116,228,2,370990
2781,19,9,30,1,2952,214,222,144,256,2,370991
2780,10,11,0,0,2950,208,218,146,285,2,370992
2779,11,15,0,0,2947,203,209,141,313,2,370993
2777,5,18,0,0,2946,195,203,142,342,2,370994
2777,358,20,30,9,2944,184,198,148,371,2,370995
2778,358,22,60,14,2942,181,194,146,400,2,370996
2778,358,23,85,16,2941,178,191,146,430,2,370997
2779,353,24,95,20,2941,172,191,152,459,2,370998
2781,349,24,108,26,2940,168,192,157,488,2,370999
2784,356,23,127,35,2940,175,191,148,518,2,371000
2783,5,23,150,41,2940,184,190,137,547,2,371001
2782,12,22,175,46,2940,192,190,128,577,2,371002
2778,19,20,201,46,2940,201,194,124,607,2,371003
2775,27,16,216,28,2940,211,203,124,636,2,371004
2770,49,14,190,23,2940,225,210,116,666,2,371005
2764,70,14,162,17,2940,234,211,105,696,2,371006
2756,76,16,134,24,2940,238,208,96,726,2,371007
2747,76,18,108,15,2936,239,204,89,755,2,371008
2737,75,17,85,5,2925,238,207,94,785,2,371009
2730,71,13,67,7,2914,234,214,110,815,2,371010
2724,63,11,42,1,2904,230,218,121,845,2,371011
2720,45,8,30,2,2894,223,222,134,875,2,371012
2718,30,9,0,0,2884,218,220,138,904,2,371013
2715,28,11,0,0,2875,216,215,134,934,2,371014
2712,22,13,0,0,2864,211,211,134,964,2,371015
2710,22,15,30,4,2852,209,206,130,994,2,371016
2706,24,16,42,4,2841,209,203,127,1024,2,371017
2703,7,15,67,8,2830,201,209,144,1054,2,371018
2704,333,16,85,13,2820,181,217,175,1084,2,371019
2711,313,19,108,27,2809,165,222,195,1114,2,371020
2719,308,19,134,41,2799,165,225,199,1144,2,371021
2727,306,17,162,50,2789,170,228,197,1173,2,371022
2734,305,15,190,63,2780,178,231,193,1203,2,371023
2740,315,9,216,76,2766,195,233,177,1233,2,371024
2741,352,5,242,84,2743,211,231,158,1263,2,371025
2741,350,4,268,87,2721,212,233,158,1293,2,371026
2742,357,4,295,91,2698,213,232,157,1323,2,371027
2741,20,5,323,94,2676,217,229,150,1353,2,371028
2740,13,5,351,93,2654,215,229,151,1383,2,371029
2740,9,6,379,102,2632,214,228,152,1413,5,371030
2739,16,7,408,105,2610,214,226,148,1443,5,371031
2738,29,8,437,107,2588,217,222,140,1473,5,371032
2735,37,9,466,107,2567,220,219,134,1503,5,371033
2732,30,9,495,109,2546,218,220,138,1533,5,371034
2730,18,9,524,101,2524,213,221,144,1563,5,371035
2728,9,10,485,50,2483,209,219,148,1622,6,371036
2727,11,11,457,49,2462,209,218,146,1652,6,371037
2726,20,12,430,48,2442,212,215,139,1682,6,371038
2723,26,12,402,45,2422,214,213,133,1712,6,371039
2718,19,11,350,40,2382,212,216,140,1772,6,371040
2716,18,11,324,38,2362,211,216,141,1802,6,371041
2714,20,11,300,36,2343,212,217,140,1832,6,371042
2712,24,11,277,34,2324,214,215,136,1862,6,371043
2709,29,12,255,30,2305,216,214,133,1892,6,371044
2706,26,11,234,27,2287,215,215,136,1922,6,371045
2704,23,10,216,25,2268,214,218,139,1952,6,371046
2702,26,10,201,23,2250,215,218,138,1965,6,371047
2699,32,10,190,28,2232,218,218,134,1959,6,371048
2696,30,9,182,25,2215,218,220,137,1953,6,371049
2694,28,8,175,23,2197,217,223,141,1948,6,371050
2692,24,8,162,21,2180,216,224,144,1943,6,371051
2688,32,10,150,17,2147,218,218,134,1935,6,371052
2685,22,11,150,14,2131,213,217,139,1931,6,371053
2684,11,11,150,13,2115,208,217,145,1928,6,371054
2683,18,12,150,24,2099,211,215,140,1926,6,371055
2680,31,12,127,27,2084,216,213,130,1924,6,371056
2676,48,14,108,23,2069,224,208,115,1922,6,371057
2669,66,17,85,15,2054,234,202,94,1921,6,371058
2659,78,15,60,5,2040,238,211,99,1920,6,371059
2653,99,7,30,0,2026,233,230,130,1920,6,371060
2651,170,5,0,0,2012,224,242,153,1920,6,371061
2652,214,10,30,-1,1999,211,250,174,1921,6,371062
2657,226,14,42,10,1986,199,252,188,1922,3,371063
2663,218,12,67,16,1974,207,251,179,1924,3,371064
2665,214,9,85,16,1962,212,248,172,1926,3,371065
2668,239,7,95,19,1950,207,246,176,1928,3,371066
2673,338,5,127,34,1928,209,233,162,1935,6,371067
2673,25,9,150,34,1917,216,221,141,1939,6,371068
2669,50,15,162,45,1902,226,207,111,1943,6,371069
2661,58,18,175,37,1884,230,200,97,1948,6,371070
2641,78,26,212,21,1848,243,182,53,1959,6,371071
2624,87,25,234,4,1831,247,190,56,1965,6,371072
2613,96,14,255,-8,1814,242,218,103,1972,6,371073
2609,110,9,277,-12,1797,236,230,126,1979,6,371074
2604,122,12,295,-13,1781,241,230,117,1987,3,371075
2598,151,12,309,-19,1765,235,240,134,1986,3,371076
2598,219,14,323,-10,1749,204,252,183,1956,3,371077
2607,244,16,335,-1,1734,186,251,201,1926,3,371078
2614,242,9,319,69,1719,202,248,184,1896,3,371079
2616,196,4,297,71,1705,219,243,160,1866,3,371080
2615,153,4,277,70,1691,225,240,150,1836,3,371081
2614,106,6,258,69,1677,231,232,135,1806,3,371082
2609,92,14,242,64,1664,241,217,103,1776,3,371083
2587,138,15,218,42,1639,242,233,117,1717,3,371084
2588,200,14,212,43,1627,214,252,170,1687,3,371085
2595,198,12,210,50,1605,216,250,167,1627,3,371086
2596,175,11,210,59,1594,226,246,151,1597,3,371087
2594,146,12,201,72,1584,237,238,130,1567,3,371088
2589,132,14,190,65,1575,242,232,116,1537,3,371089
2583,126,16,170,59,1566,245,227,106,1507,3,371090
2575,121,18,150,51,1558,248,223,96,1478,3,371091
2566,120,19,134,42,1550,249,220,91,1448,3,371092
2546,117,21,108,32,1492,251,215,81,1388,3,371093
2536,124,20,85,22,1463,249,221,91,1358,3,371094
2523,144,17,60,9,1405,242,234,115,1299,3,371095
2517,144,18,42,13,1376,242,234,114,1269,3,371096
2512,151,15,30,8,1348,238,239,126,1239,3,371097
2509,144,11,30,4,1319,236,238,131,1209,3,371098
2505,96,9,0,0,1290,234,228,125,1180,3,371099
2500,353,8,0,0,1262,206,226,158,1150,6,371100
2506,311,21,30,11,1233,159,221,200,1120,6,371101
2517,313,22,60,25,1205,154,216,199,1090,6,371102
2524,4,15,90,35,1177,199,210,147,1061,3,371103
2516,58,21,120,26,1148,230,192,86,1031,3,371104
2505,68,22,108,24,1120,236,192,76,1001,3,371105
2494,66,20,85,19,1092,235,196,85,972,3,371106
2485,60,16,67,10,1064,231,204,101,942,3,371107
2479,56,14,60,4,1036,228,211,113,912,3,371108
2472,0,5,30,2,981,213,231,156,853,6,371109
2473,331,6,30,3,953,206,233,165,824,6,371110
2475,346,8,30,4,926,205,228,161,794,6,371111
2475,359,11,42,4,899,204,220,154,765,6,371112
2475,0,14,60,0,872,199,213,151,735,6,371113
2479,329,22,67,8,819,160,207,183,677,6,371114
2488,318,27,85,21,793,138,203,199,648,6,371115
2500,313,30,95,32,767,127,202,208,618,6,371116
2513,309,29,108,47,741,128,206,212,589,6,371117
2526,307,28,127,59,716,134,211,212,560,6,371118
2538,309,25,150,72,691,144,214,207,532,6,371119
2548,313,23,170,84,666,151,215,200,503,6,371120
2557,318,22,192,99,642,158,214,194,474,6,371121
2564,321,20,216,106,618,163,215,190,446,2,371122
2571,321,19,242,113,595,167,218,189,418,2,371123
2577,323,17,268,122,573,174,220,185,390,2,371124
2582,332,14,295,127,552,187,222,174,362,2,371125
2584,345,10,319,130,531,200,224,163,335,2,371126
2585,344,6,342,132,509,208,230,161,309,6,371127
2586,0,2,366,131,488,216,235,156,283,6,371128
2585,111,4,391,130,469,227,235,143,258,3,371129
2582,116,9,400,71,450,236,231,126,234,3,371130
3470,172,11,942,237,2454,228,245,148,1348,7,371131
3470,162,10,890,237,2395,231,243,143,1405,7,371132
3467,133,11,865,234,2366,237,235,127,1434,7,371133
3462,113,10,841,229,2336,237,230,123,1463,7,371134
3457,90,9,816,224,2307,234,226,123,1492,7,371135
3452,75,12,792,219,2278,234,217,113,1521,7,371136
3444,74,15,768,211,2249,237,211,102,1538,7,371137
3436,78,14,745,203,2219,237,214,105,1549,7,371138
3429,84,12,722,196,2190,237,220,113,1560,7,371139
3418,102,11,679,185,2132,239,225,116,1584,7,371140
3412,109,10,658,179,2103,238,229,121,1597,7,371141
3408,116,7,638,175,2074,233,233,133,1610,7,371142
3406,127,5,618,173,2045,228,237,143,1624,7,371143
3404,122,6,600,171,2016,230,235,138,1638,7,371144
3400,117,8,582,167,1987,235,232,129,1652,7,371145
3396,119,10,566,163,1958,237,232,125,1667,7,371146
3392,120,11,551,159,1929,240,230,119,1682,7,371147
3386,122,12,537,153,1900,241,230,117,1698,7,371148
3381,122,15,524,148,1871,244,227,109,1714,7,371149
3373,118,20,513,140,1842,249,218,88,1731,7,371150
3362,119,23,503,129,1813,252,213,75,1747,7,371151
3351,122,25,495,118,1784,253,211,70,1756,7,371152
3338,120,27,488,105,1756,254,205,60,1727,7,371153
3324,114,27,484,91,1727,254,201,56,1697,2,371154
3309,112,24,466,143,1698,252,208,70,1667,2,371155
3299,113,18,437,133,1670,248,218,92,1638,2,371156
3291,112,13,408,125,1641,242,225,109,1608,2,371157
3285,106,10,379,119,1613,238,228,120,1578,2,371158
3280,94,11,351,114,1584,237,224,117,1549,2,371159
3274,86,13,323,108,1556,238,218,108,1519,2,371160
3267,87,15,295,101,1528,241,213,98,1489,2,371161
3258,88,19,268,92,1499,244,206,84,1460,2,371162
3247,87,20,242,81,1471,245,202,77,1430,7,371163
3224,99,24,192,58,1415,251,200,65,1371,7,371164
3211,101,22,170,45,1387,250,205,72,1342,7,371165
3203,101,15,150,34,1359,244,218,99,1312,7,371166
3186,90,13,108,17,1304,239,219,109,1253,7,371167
3179,117,5,95,10,1276,229,235,139,1224,2,371168
3182,145,8,90,13,1249,231,239,141,1194,2,371169
3176,125,9,95,7,1222,236,234,128,1165,2,371170
3173,97,11,108,4,1194,239,224,114,1136,2,371171
3162,90,19,127,-6,1167,245,207,83,1106,2,371172
3151,90,18,150,-17,1140,244,209,87,1077,2,371173
3143,90,20,175,-25,1114,246,204,78,1048,2,371174
3129,89,26,201,-39,1087,248,187,51,1019,2,371175
3112,81,27,228,-56,1060,244,182,51,990,2,371176
3099,63,25,256,-69,1033,232,180,65,960,2,371177
3089,42,23,285,-79,1006,216,183,91,931,2,371178
3083,37,20,313,-85,979,215,192,105,902,1,371179
3077,50,19,342,-91,953,225,196,97,874,1,371180
3067,58,17,371,-101,927,230,201,98,845,1,371181
3061,55,10,400,-107,900,226,219,126,816,1,371182
3061,81,11,395,94,875,235,221,117,787,1,371183
3051,87,17,365,84,849,243,209,90,759,1,371184
3042,73,17,335,75,824,237,206,94,731,1,371185
3032,51,17,306,65,799,226,202,104,702,1,371186
3028,39,18,277,61,774,218,198,109,674,1,371187
3019,42,19,247,52,750,219,195,104,646,1,371188
3013,42,17,218,46,726,220,200,110,618,1,371189
3009,47,18,190,42,703,223,199,104,591,1,371190
2999,55,20,162,32,680,228,193,90,564,1,371191
2989,59,19,134,22,658,231,197,92,537,1,371192
2982,61,15,108,15,633,231,207,104,510,1,371193
2975,62,14,85,8,607,231,211,110,484,1,371194
2969,65,14,67,2,582,232,211,109,458,1,371195
2962,68,15,60,-4,558,234,210,104,433,1,371196
2955,71,17,60,-11,534,236,205,95,408,1,371197
2945,73,20,67,-21,511,239,198,81,384,1,371198
2934,74,23,85,-24,485,240,191,69,361,1,371199
2921,76,26,108,-37,457,241,183,56,339,1,371200
2906,77,28,127,-45,430,242,177,47,319,1,371201
2890,77,28,150,-61,402,241,175,44,300,1,371202
2874,77,28,134,14,376,242,177,46,283,1,371203
2859,79,27,124,37,350,243,180,50,268,1,371204
2844,81,25,108,22,323,244,186,56,256,1,371205
2831,86,23,95,9,295,246,193,64,247,1,371206
2878,300,16,480,206,1087,175,232,197,661,2,371207
2885,311,16,450,213,1115,175,227,191,684,2,371208
2896,324,12,390,224,1170,188,226,178,732,5,371209
2901,63,8,360,229,1198,227,224,131,757,5,371210
2889,100,24,330,217,1226,251,200,64,782,5,371211
2870,104,30,300,198,1254,253,186,36,808,5,371212
2853,101,31,270,181,1282,253,183,35,834,5,371213
2820,102,27,210,148,1338,253,193,49,886,5,371214
2791,106,35,150,119,1395,253,174,16,939,5,371215
2769,102,39,120,97,1423,250,159,0,966,2,371216
2743,99,40,90,71,1450,249,154,0,993,2,371217
2718,100,41,60,46,1477,248,153,0,1020,2,371218
2692,104,38,30,20,1505,251,165,0,1048,2,371219
2672,115,23,0,0,1532,252,211,0,1075,2,371220
2669,195,5,0,0,1560,219,244,160,1103,2,371221
2676,276,11,30,7,1588,191,242,191,1131,2,371222
2680,285,11,60,8,1616,188,240,192,1159,2,371223
2686,285,13,85,17,1643,183,240,196,1187,2,371224
2692,282,18,108,23,1671,169,238,208,1215,2,371225
2702,288,20,134,33,1699,159,233,212,1243,2,371226
2712,309,19,162,42,1728,166,225,198,1271,2,371227
2719,329,20,190,55,1756,169,212,181,1295,2,371228
2724,321,27,210,64,1784,141,202,196,1289,2,371229
2741,312,35,212,67,1812,106,190,213,1283,2,371230
2759,309,38,218,86,1840,93,186,218,1277,2,371231
2778,307,39,228,106,1867,90,186,222,1273,2,371232
2797,305,37,242,122,1895,98,193,222,1269,2,371233
2813,301,33,258,134,1922,113,206,224,1266,2,371234
2830,296,25,277,147,1950,143,223,217,1263,2,371235
2837,284,19,297,152,1978,165,237,211,1261,2,371236
2848,271,26,319,163,2006,141,237,229,1260,2,371237
2866,269,32,339,177,2033,120,231,240,1260,2,371238
2886,266,35,361,197,2061,112,230,243,1260,2,371239
2908,260,36,382,218,2089,111,231,244,1261,2,371240
2930,253,36,404,240,2117,119,236,240,1263,2,371241
2950,244,35,426,260,2145,131,242,232,1266,2,371242
2967,236,34,450,281,2173,143,246,224,1269,2,371243
2983,232,33,469,297,2202,150,248,218,1273,2,371244
2997,229,32,488,308,2230,157,249,214,1277,2,371245
3011,221,30,509,319,2258,170,251,203,1283,2,371246
3021,213,30,531,329,2287,179,251,192,1289,2,371247
3031,209,31,552,332,2315,182,250,186,1295,2,371248
3039,207,30,573,340,2343,186,251,183,1302,2,371249
3046,209,26,595,347,2372,191,253,185,1310,2,371250
3052,214,21,618,343,2400,196,254,187,1319,2,371251
3058,217,16,642,349,2429,202,254,184,1328,2,371252
3062,212,12,666,353,2457,210,251,175,1338,2,371253
3064,205,10,685,-62,2486,215,249,169,1348,2,371254
3066,200,9,671,-60,2512,217,248,166,1359,2,371255
3067,202,8,658,-59,2532,217,248,166,1371,2,371256
3069,214,9,646,-57,2551,212,248,172,1383,2,371257
3072,204,8,636,-54,2571,216,247,166,1396,2,371258
3073,203,7,626,-53,2591,217,247,166,1409,2,371259
3074,195,7,618,-43,2577,219,246,162,1422,2,371260
3075,186,7,612,-42,2548,222,246,158,1437,2,371261
3076,198,7,607,-41,2519,218,246,163,1451,2,371262
3077,177,5,603,-40,2489,222,242,155,1466,2,371263
3077,209,5,600,63,2460,216,244,165,1482,2,371264
3078,247,10,582,64,2431,200,248,186,1498,2,371265
3086,247,11,566,72,2401,198,248,189,1514,2,371266
3089,237,12,551,75,2372,199,250,187,1531,2,371267
3096,213,10,534,81,2343,212,249,173,1548,2,371268
3094,163,9,516,68,2314,229,243,146,1566,2,371269
3092,167,9,499,66,2285,227,244,149,1584,2,371270
3093,183,8,484,67,2256,222,246,157,1602,2,371271
3094,194,10,469,68,2226,219,248,163,1621,2,371272
3095,179,12,450,72,2197,225,247,153,1640,2,371273
3093,163,12,433,70,2168,231,243,141,1660,2,371274
3091,176,9,417,68,2139,225,245,153,1679,2,371275
3092,180,8,402,55,2110,223,245,156,1699,2,371276
3091,195,8,379,53,2081,219,247,163,1719,2,371277
3094,213,10,351,56,2052,212,249,173,1740,2,371278
3096,202,9,323,41,2023,216,249,167,1761,2,371279
3097,181,10,295,42,1994,224,247,155,1782,2,371280
3097,159,12,268,42,1966,232,242,139,1803,2,371281
3094,148,12,242,39,1937,236,239,132,1825,2,371282
3091,136,13,216,36,1908,240,235,122,1847,2,371283
3085,134,15,190,30,1879,242,232,116,1869,2,371284
3079,149,13,162,24,1851,237,239,129,1891,2,371285
3077,144,13,134,24,1822,239,237,125,1913,2,371286
3071,133,11,108,18,1793,238,235,125,1936,1,371287
3068,131,10,85,15,1765,237,235,128,1959,1,371288
3062,141,12,60,0,1736,238,237,127,1982,1,371289
3059,177,10,30,-3,1708,225,246,153,2005,1,371290
3063,205,7,0,0,1679,216,246,166,2029,1,371291
3064,235,6,0,0,1651,210,245,173,2052,1,371292
3068,249,9,30,4,1622,201,247,184,2067,1,371293
3073,244,8,42,5,1594,204,247,181,2047,1,371294
3074,241,6,67,6,1566,209,245,174,2029,1,371295
3076,269,9,95,8,1538,196,244,187,2010,1,371296
3084,280,16,124,15,1510,176,240,204,1992,1,371297
3094,286,17,150,18,1482,170,237,206,1974,1,371298
3104,292,13,175,28,1454,182,237,195,1956,1,371299
3108,288,12,201,32,1426,187,239,192,1939,2,371300
3115,285,11,228,37,1398,188,240,192,1922,2,371301
3120,278,7,256,42,1371,202,241,179,1905,2,371302
3121,240,8,277,-7,1343,206,247,179,1889,2,371303
3126,233,9,258,-2,1316,205,249,180,1873,2,371304
3128,243,7,242,-4,1289,205,246,179,1857,2,371305
3133,260,9,228,0,1261,197,245,187,1842,2,371306
3138,260,12,216,5,1234,191,246,194,1827,2,371307
3146,256,9,201,13,1207,199,246,185,1812,2,371308
3148,272,7,190,16,1181,201,243,181,1798,2,371309
3154,285,11,182,22,1154,190,240,190,1784,2,371310
3160,301,4,175,28,1128,208,238,168,1771,2,371311
3152,148,6,153,20,1075,228,240,145,1745,1,371312
3152,207,7,150,20,1050,215,247,167,1733,1,371313
3158,216,10,150,26,1024,210,250,176,1722,1,371314
3161,202,10,150,29,999,216,249,168,1710,1,371315
3160,174,9,150,28,973,226,245,152,1699,1,371316
3159,192,7,150,27,949,220,246,161,1689,1,371317
3161,225,8,150,29,924,209,248,175,1679,1,371318
3165,200,6,150,30,900,218,246,163,1670,1,371319
3175,288,12,150,22,830,186,239,192,1645,1,371320
3182,305,15,150,-1,807,178,231,193,1637,1,371321
3189,348,11,134,5,785,199,222,161,1630,1,371322
3185,24,10,124,1,764,215,218,139,1624,1,371323
3184,327,8,120,0,743,201,231,170,1618,1,371324
3191,288,11,124,7,722,189,239,190,1613,1,371325
3197,276,10,134,13,703,194,242,187,1608,1,371326
3200,270,6,150,16,684,205,242,176,1604,1,371327
3203,270,4,170,19,666,208,241,171,1600,1,371328
3206,262,5,192,22,649,207,242,173,1597,1,371329
3206,247,5,216,22,633,209,244,173,1595,1,371330
3209,225,3,242,25,618,215,242,164,1593,1,371331
3209,249,4,268,25,604,211,242,170,1591,2,371332
3213,256,6,295,29,591,206,244,176,1590,2,371333
3215,257,3,323,31,579,212,241,167,1590,2,371334
3217,270,6,351,33,569,205,242,176,1590,2,371335
3221,252,2,379,37,560,214,240,164,1591,2,371336
3220,174,2,408,36,553,220,240,156,1593,2,371337
3220,193,3,437,36,547,219,242,159,1595,2,371338
3219,165,3,466,35,543,222,240,154,1597,2,371339
3220,207,2,495,36,541,218,241,160,1600,2,371340
3220,207,2,516,18,540,218,241,160,1604,2,371341
3221,180,1,499,19,540,219,239,157,1608,2,371342
3221,59,1,484,26,540,220,235,152,1613,2,371343
3219,0,1,467,24,540,217,236,156,1618,2,371344
3221,45,2,446,30,540,220,234,151,1624,2,371345
3362,328,9,589,91,1337,199,230,171,1236,7,371346
3364,328,9,598,25,1358,198,230,171,1206,7,371347
3367,318,12,582,28,1379,189,229,180,1176,7,371348
3372,318,14,566,33,1401,184,227,183,1146,7,371349
3377,325,13,551,38,1423,187,225,178,1116,7,371350
3380,330,11,537,41,1445,193,226,172,1087,7,371351
3383,325,10,524,44,1468,196,230,173,1057,7,371352
3386,307,12,513,47,1490,186,233,186,1027,7,371353
3393,305,14,503,54,1513,181,232,191,997,7,371354
3398,317,12,495,59,1537,188,230,181,967,7,371355
3402,314,14,488,63,1560,182,228,186,938,7,371356
3416,307,14,481,77,1608,180,231,190,878,7,371357
3421,305,11,480,82,1632,188,234,186,849,7,371358
3466,69,12,641,117,3427,233,215,113,1290,7,371359
3461,62,13,636,112,3438,230,213,113,1319,7,371360
3454,56,13,633,105,3448,228,213,116,1348,7,371361
3450,59,13,631,101,3460,230,211,112,1376,7,371362
3442,61,15,630,93,3471,231,208,106,1405,7,371363
3436,54,15,630,87,3482,228,207,110,1434,7,371364
3429,49,15,630,80,3494,225,207,112,1463,7,371365
3424,39,14,631,75,3506,220,209,121,1492,7,371366
3420,38,14,633,71,3518,219,208,121,1521,7,371367
3415,36,13,636,66,3531,219,211,126,1550,7,371368
3412,59,18,641,63,3543,230,199,95,1579,7,371369
3398,58,20,648,49,3537,230,193,87,1608,7,371370
3393,32,14,655,44,3531,216,208,125,1637,7,371371
3390,40,16,664,41,3524,220,204,114,1666,7,371372
3382,53,21,674,33,3518,227,191,89,1695,7,371373
3372,41,17,664,207,3513,219,199,109,1725,7,371374
3365,36,15,607,200,3502,218,205,119,1783,7,371375
3360,40,16,579,195,3497,220,204,114,1812,7,371376
3354,42,17,552,189,3492,220,201,111,1842,7,371377
3348,37,17,524,174,3487,217,201,114,1871,7,371378
3343,28,16,497,159,3483,212,203,123,1900,7,371379
3340,25,16,470,146,3479,210,204,126,1930,7,371380
3336,26,16,443,131,3475,211,203,124,1959,7,371381
3332,24,16,417,121,3472,210,205,128,1989,7,371382
3329,33,17,391,112,3469,214,200,117,2018,7,371383
3317,32,17,342,92,3463,213,199,116,2077,7,371384
3312,27,16,319,80,3461,211,203,124,2106,7,371385
3306,22,15,277,67,3456,210,208,131,2165,1,371386
3303,22,14,258,64,3455,210,208,132,2195,1,371387
3300,21,15,242,61,3453,209,207,132,2224,1,371388
3297,19,15,228,58,3452,208,207,133,2254,1,371389
3295,18,15,218,56,3451,207,207,134,2284,1,371390
3292,17,15,212,53,3451,207,208,135,2313,1,371391
3290,9,14,210,51,3450,203,211,144,2343,1,371392
3290,4,13,212,51,3450,202,214,148,2372,1,371393
3289,3,12,218,50,3450,203,216,150,2402,1,371394
3289,1,12,228,50,3450,203,217,152,2431,1,371395
3289,5,12,242,50,3451,205,217,149,2461,1,371396
3288,8,12,258,49,3451,206,216,147,2491,1,371397
3287,13,13,277,48,3452,207,214,142,2520,1,371398
3285,5,13,297,46,3453,204,215,148,2550,1,371399
3286,356,13,319,54,3454,199,217,155,2580,1,371400
3286,356,13,342,61,3449,199,217,155,2609,1,371401
3287,356,13,366,66,3446,198,216,155,2639,1,371402
3287,356,14,391,70,3442,197,215,155,2669,1,371403
3288,353,13,417,77,3439,196,216,157,2698,1,371404
3289,352,13,443,84,3436,196,217,158,2728,1,371405
3290,343,13,470,96,3433,192,219,165,2758,1,371406
3293,339,13,451,70,3431,191,221,168,2787,1,371407
3295,8,11,391,72,3426,207,218,147,2847,1,371408
3293,19,11,361,70,3425,212,217,141,2877,1,371409
3291,30,10,331,68,3423,217,218,136,2906,2,371410
3288,45,11,301,65,3422,223,217,127,2936,2,371411
3283,62,14,272,60,3421,231,211,110,2966,2,371412
3275,73,18,242,52,3421,238,203,91,2995,2,371413
3265,72,17,212,42,3420,237,205,94,3025,2,371414
3258,67,14,182,35,3420,233,211,106,3055,2,371415
3251,67,14,153,28,3420,233,211,106,3085,2,371416
3244,69,15,124,21,3420,234,210,103,3115,2,371417
3236,71,16,95,13,3420,236,208,99,3144,2,371418
3228,66,15,67,5,3420,233,210,105,3174,2,371419
3222,52,13,42,0,3407,227,212,117,3204,2,371420
3217,37,12,30,9,3388,219,212,126,3234,2,371421
3214,32,13,0,0,3369,216,211,128,3263,2,371422
3210,32,14,30,2,3350,216,210,126,3293,2,371423
3206,28,14,42,2,3331,214,210,129,3316,2,371424
3203,22,13,67,5,3313,211,211,134,3336,2,371425
3201,24,14,85,7,3294,212,209,132,3356,2,371426
3197,28,14,108,9,3276,214,209,128,3332,2,371427
3194,29,13,134,11,3258,215,210,129,3302,2,371428
3190,25,13,162,11,3240,213,210,132,3272,2,371429
3188,17,13,190,13,3222,208,211,138,3242,2,371430
3186,18,14,216,14,3205,208,210,136,3212,2,371431
3183,21,15,242,16,3188,209,207,132,3182,2,371432
3180,25,15,268,16,3171,211,205,127,3152,2,371433
3176,28,16,295,17,3154,212,204,124,3122,2,371434
