,x,y,cluster
786,0.4226241779,0.3882420743,13
787,0.4339508086,0.4350769599,13
788,0.4304682226,0.3572210714,13
789,0.3909996221,0.3856519162,13
790,0.3726929593,0.2978899237,13
791,0.3544298154,0.3705546222,13
792,0.4020672614,0.3811349068,13
793,0.3965191123,0.3804737749,13
794,0.4731519261,0.3613922915,13
795,0.4037952864,0.3847341608,13
796,0.4508733532,0.3796353988,13
797,0.3950797991,0.369819548,13
798,0.4146739892,0.3745670837,13
799,0.5190125208,0.4109804433,13
800,0.4298271126,0.4333958581,13
801,0.3870351422,0.3873689018,13
802,0.4007616896,0.382831232,13
803,0.4562580404,0.3672565746,13
804,0.3905262197,0.4180647757,13
805,0.4584552221,0.3613596699,13
806,0.4188581873,0.4117601005,13
807,0.3977896565,0.3892272478,13
808,0.3900740461,0.3891935387,13
809,0.405761074,0.4121896187,13
810,0.3969681016,0.4370712293,13
811,0.4163776011,0.3994465195,13
812,0.4005642617,0.3552692101,13
813,0.3622950889,0.4188683554,13
814,0.3855576171,0.4311438777,13
815,0.3863611275,0.3146737564,13
816,0.405886324,0.3953351058,13
817,0.4162141392,0.376970211,13
818,0.3795424343,0.3740636231,13
819,0.421812176,0.3590359219,13
820,0.4490742117,0.4017376459,13
821,0.4198623099,0.3760394069,13
822,0.4255919653,0.4129681885,13
823,0.4011777743,0.4277849364,13
824,0.388454288,0.3718649247,13
825,0.3871465934,0.3668868627,13
826,0.4057186164,0.4172818564,13
827,0.4194409181,0.4148123984,13
828,0.3960064366,0.3849157546,13
829,0.3994359506,0.4123462026,13
830,0.4450725813,0.3877918957,13
831,0.4048386823,0.3294393972,13
832,0.4292390746,0.4252632838,13
833,0.3356147226,0.3977023493,13
834,0.3518855428,0.3390355956,13
835,0.4179039524,0.388628097,13
836,0.3417201279,0.4067211448,13
837,0.4298578944,0.3938290735,13
838,0.4063639722,0.3930842128,13
839,0.4238151141,0.4029141997,13
840,0.3553341627,0.3345229357,13
841,0.4148608027,0.3242666928,13
842,0.4024822846,0.383762036,13
843,0.3953048245,0.3853235251,13
844,0.354633612,0.3793309302,13
845,0.4156982792,0.4302826665,13
846,0.4005058825,0.3471388105,13
847,0.4365513376,0.3736536778,13
848,0.3984764084,0.3715191353,13
849,0.4040192503,0.3855681874,13
850,0.3547960124,0.4057142236,13
851,0.3530287141,0.3355994498,13
852,0.3598229942,0.4137380591,13
853,0.3897651669,0.3421324765,13
854,0.3982290928,0.3654254133,13
855,0.8861106276,0.5416290159,14
856,0.9228428346,0.5331484774,14
857,0.903276242,0.5148825349,14
858,0.9003031474,0.5634572412,14
859,0.8932328928,0.5948077226,14
860,0.8547843365,0.5272483105,14
861,0.9412906691,0.5830302239,14
862,0.9410316776,0.5270373572,14
863,0.9213950299,0.551796093,14
864,0.8469668279,0.5159427382,14
865,0.8748720964,0.5381569862,14
866,0.8800837689,0.551941803,14
867,0.9311974322,0.6018268117,14
868,0.8759908546,0.5422901477,14
869,0.9047781802,0.5497963866,14
870,0.889469025,0.5256476754,14
871,0.8220113022,0.5909431459,14
872,0.8887345083,0.5404644234,14
873,0.8735134527,0.6121048024,14
874,0.9236017645,0.58527568,14
875,0.8717557074,0.5204499611,14
876,0.8424928565,0.5785284379,14
877,0.8871179345,0.5342260788,14
878,0.9210341402,0.5226812812,14
879,0.8674059245,0.4981791689,14
880,0.883332838,0.6509136777,14
881,0.8215081795,0.5765265567,14
882,0.9389661146,0.5244537235,14
883,0.9127188159,0.5427425011,14
884,0.869588246,0.5190526676,14
885,0.9017297233,0.5281954254,14
886,0.9043875701,0.497994313,14
887,0.9352945922,0.4850054641,14
888,0.9549874962,0.5329657962,14
889,0.8923370371,0.535975686,14
890,0.8950139898,0.5510544944,14
891,0.9234213197,0.5120705497,14
892,0.9119853606,0.4771023286,14
893,0.884267967,0.544771567,14
894,0.9383186359,0.581869981,14
895,0.9689114716,0.5284139903,14
896,0.9432713169,0.5420520098,14
897,0.8997809187,0.5340912427,14
898,0.8754569501,0.4870323552,14
899,0.8939100918,0.5250833211,14
900,0.9172394907,0.6050878881,14
901,0.8963121314,0.5419367466,14
902,0.9162640269,0.5397543591,14
903,0.8927085412,0.5386865441,14
904,0.9295352165,0.4901401099,14
905,0.8741057364,0.6022421939,14
906,0.8960934747,0.5380101888,14
907,0.8608844346,0.5359745986,14
908,0.8905315269,0.5369336748,14
909,0.8849515346,0.5224888135,14
910,0.9064234128,0.6040679183,14
911,0.8909497344,0.529469844,14
912,0.8725125144,0.4917581432,14
913,0.8734423362,0.4948528492,14
914,0.8789459048,0.5686962762,14
915,0.8958811866,0.5391019263,14
916,0.9224808835,0.527039532,14
917,0.8865256508,0.5399011564,14
918,0.8950776762,0.5378894888,14
919,0.8596733311,0.5210665101,14
920,0.8818149782,0.5591642336,14
921,0.8390070862,0.5107635094,14
922,0.9120628458,0.5918304545,14
923,0.8709872245,0.530265812,14
924,0.8688229475,0.5279866469,14
925,0.7547393315,0.8425636258,15
926,0.663822714,0.9526388187,15
927,0.6641729893,0.8355043033,15
928,0.587495595,0.9000103302,15
929,0.7152664852,0.838937187,15
930,0.6682584735,0.8762954868,15
931,0.7055638584,0.8997613183,15
932,0.6759496707,0.873703154,15
933,0.6704811297,0.8753211872,15
934,0.6353463905,0.8609263458,15
935,0.6872242909,0.776936502,15
936,0.6168677742,0.9130372376,15
937,0.6948486174,0.8822685087,15
938,0.6972166909,0.8704279415,15
939,0.6377664746,0.9021970673,15
940,0.7395639178,0.8958488966,15
941,0.7446705077,0.9794744654,15
942,0.6764124588,0.8769990268,15
943,0.6632495362,0.8875803987,15
944,0.651476039,0.8811767712,15
945,0.6939814205,0.8766793347,15
946,0.6765079884,0.8746818031,15
947,0.7307051361,0.8924334111,15
948,0.6785215409,0.8801741995,15
949,0.6771735115,0.9077329593,15
950,0.6612858714,0.9330484377,15
951,0.7318292015,0.9203836305,15
952,0.6269610112,0.8702963676,15
953,0.629235678,0.784179593,15
954,0.6935037724,0.8283938737,15
955,0.6935791346,0.9053657157,15
956,0.7160646884,0.8838941537,15
957,0.6995253238,0.9257705503,15
958,0.7113593231,0.8352868258,15
959,0.6985848876,0.9122706291,15
960,0.658265012,0.8860515313,15
961,0.7317771909,0.8659120194,15
962,0.7005124634,0.8781299102,15
963,0.6841195776,0.8485442594,15
964,0.6786117633,0.8813757632,15
965,0.713872814,0.8832471578,15
966,0.7092980058,0.8511898742,15
967,0.7012629018,0.8578751352,15
968,0.6602212466,0.9086474525,15
969,0.6936056706,0.8764172742,15
970,0.6393872941,0.8795815731,15
971,0.7607576986,0.9208435956,15
972,0.688236905,0.9085941705,15
973,0.6954324096,0.8973233946,15
974,0.6963760301,0.8729985266,15
975,0.7167450717,0.8361686974,15
976,0.7541024672,0.9198747329,15
977,0.7131616489,0.8941645327,15
978,0.7457351324,0.9798300413,15
979,0.699246165,0.8991425946,15
980,0.683908351,0.8648572531,15
981,0.7093425863,0.9356462075,15
982,0.6948793991,0.8809027495,15
983,0.6958240811,0.853807217,15
984,0.6844210267,0.9511099512,15
985,0.6437625515,0.8712826284,15
986,0.6897823623,0.8601118922,15
987,0.6722547966,0.8359990648,15
988,0.6946384522,0.881125664,15
989,0.6979703136,0.9055222996,15
990,0.692459315,0.8805373871,15
991,0.7388909646,0.9238480484,15
992,0.6946076704,0.8982161401,15
993,0.7005326308,0.8796348551,15
994,0.5929991636,0.9490286907,15
